config_id,agent,depth,initial_depth,max_depth,target_time_sec,branch_limit,beam_widths,profile,position_id,seed,split,category,turn,sequence_index,remaining_word_count,legal_edge_count,risk_level,selected_edge,start_id,end_id,score,elapsed_time_sec,elapsed_ratio,target_elapsed_ratio,timed_out,nodes_searched,leaf_evaluations,ordering_evaluations,root_candidate_count,selected_root_candidate_count,completed_root_moves,root_completion_rate,effective_depth,depth_before,depth_after,depth_changed,depth_change_reason,recovery_streak,cutoff_count,pruned_move_count,beam_pruned_move_count,null_window_searches,research_count,research_rate,beam_widths_used,legal_move_generation_time_sec,candidate_evaluation_time_sec,candidate_sort_time_sec,root_ordering_time_sec,recursive_ordering_time_sec,leaf_evaluation_time_sec,recursive_other_time_sec,other_time_sec,max_depth_fixed_move_agreement,max_depth_fixed_score_agreement
pvs_d5_b8__conservative,pvs,5,5,6,0.25,8,,conservative,seed0_middle_t27,0,tuning,middle,27,3,2,2,critical,63→63,63,63,827.0,0.010596458101645112,0.010596458101645112,0.04238583240658045,False,189,121,995,2,2,2,1.0,5,5,5,False,recovery_wait,1,33,810,0,133,4,0.03007518796992481,{},1.4579854905605316e-06,0.002439670730382204,0.00023903930559754372,1.0709045454859734e-05,0.0026880388613790274,0.007156002335250378,0.000723749864846468,1.650000922381878e-05,True,True
pvs_d5_b8__conservative,pvs,5,5,6,0.25,8,,conservative,seed0_late_t49,0,tuning,late,49,4,78,23,normal,11→28,11,28,999995.0,0.029872542014345527,0.029872542014345527,0.1194901680573821,False,596,252,4850,23,8,8,1.0,5,5,5,False,recovery_wait,2,165,4261,0,377,7,0.01856763925729443,{},3.2919924706220627e-06,0.01167595712468028,0.001118205487728119,6.49159774184227e-05,0.012805748730897903,0.014730451861396432,0.0022575913462787867,1.0542105883359909e-05,True,True
pvs_d5_b8__conservative,pvs,5,5,6,0.25,8,,conservative,seed1_early_t0,1,tuning,early,0,0,5000,1678,normal,13→35,13,35,758.5,0.04605616698972881,0.04605616698972881,0.18422466795891523,False,614,422,4676,1678,8,8,1.0,5,5,5,False,recovery_wait,1,119,4005,0,420,1,0.002380952380952381,{},0.00015895813703536987,0.011302675120532513,0.0008902058470994234,0.004207707941532135,0.008060276973992586,0.031115441350266337,0.0024869476910680532,2.6834895834326744e-05,True,True
pvs_d5_b8__conservative,pvs,5,5,6,0.25,8,,conservative,seed1_early_pruning_t75,1,tuning,early_pruning,75,1,66,29,normal,2→12,2,12,788.0,0.4869678339455277,0.4869678339455277,1.9478713357821107,False,7034,4934,36706,29,8,8,1.0,5,5,4,True,elapsed_ratio_high,0,1622,29584,0,4867,68,0.01397164577768646,{},4.292000085115433e-06,0.08507684175856411,0.008562153205275536,7.729185745120049e-05,0.09435018827207386,0.3668478112667799,0.025675625540316105,1.2625008821487427e-05,True,True
pvs_d5_b8__conservative,pvs,5,5,6,0.25,8,,conservative,seed1_middle_t120,1,tuning,middle,120,2,90,37,normal,9→20,9,20,-768.0,0.012774833012372255,0.012774833012372255,0.05109933204948902,False,215,132,1559,37,8,8,1.0,4,4,4,False,recovery_wait,1,63,1337,0,129,2,0.015503875968992248,{},5.332985892891884e-06,0.0035822500940412283,0.0003497065044939518,9.995908476412296e-05,0.003862955141812563,0.008006166201084852,0.0007884616497904062,1.195794902741909e-05,False,False
pvs_d5_b8__conservative,pvs,5,5,6,0.25,8,,conservative,seed1_few_legal_t121,1,tuning,few_legal,121,3,4,2,critical,20→2,20,2,-667.0,0.019317958038300276,0.019317958038300276,0.0772718321532011,False,321,237,1704,2,2,2,1.0,4,4,4,False,recovery_wait,2,58,1393,0,222,15,0.06756756756756757,{},1.166015863418579e-06,0.003956842003390193,0.00039115874096751213,6.832880899310112e-06,0.0043733674101531506,0.013689963845536113,0.0011869596783071756,5.966820754110813e-05,True,False
pvs_d5_b8__conservative,pvs,5,5,6,0.25,8,,conservative,seed1_late_t236,1,tuning,late,236,4,4,3,danger,35→63,35,63,-999996.0,0.0006492908578366041,0.0006492908578366041,0.0025971634313464165,False,17,8,144,3,3,3,1.0,4,4,5,True,recovered,0,3,122,0,10,0,0.0,{},1.2919772416353226e-06,0.0003317489754408598,3.058207221329212e-05,1.1041061952710152e-05,0.0003555414732545614,0.00020429259166121483,6.087403744459152e-05,1.624971628189087e-05,True,True
pvs_d5_b8__standard,pvs,5,5,7,0.4,8,,standard,seed0_early_t0,0,tuning,early,0,0,5000,1686,normal,1→35,1,35,597.0,0.09437183407135308,0.09437183407135308,0.2359295851783827,False,1481,1103,8216,1686,8,8,1.0,5,5,5,False,recovery_wait,1,278,6735,0,1101,1,0.0009082652134423251,{},0.00015408312901854515,0.019601940410211682,0.0017338634934276342,0.0040937080048024654,0.017386591993272305,0.06699162977747619,0.0057221942115575075,2.362695522606373e-05,True,True
pvs_d5_b8__standard,pvs,5,5,7,0.4,8,,standard,seed0_few_legal_t6,0,tuning,few_legal,6,1,2,2,critical,35→32,35,32,597.0,0.0479740418959409,0.0479740418959409,0.11993510473985225,False,805,584,4310,2,2,2,1.0,5,5,5,False,recovery_wait,2,159,3517,0,569,14,0.02460456942003515,{},1.4170072972774506e-06,0.0102144714910537,0.0010157425422221422,1.0041054338216782e-05,0.011304480955004692,0.03357012663036585,0.0030319332145154476,5.604303441941738e-05,True,True
pvs_d5_b8__standard,pvs,5,5,7,0.4,8,,standard,seed0_early_pruning_t17,0,tuning,early_pruning,17,2,44,26,normal,28→60,28,60,797.0,0.14019025000743568,0.14019025000743568,0.3504756250185892,False,1677,1104,11207,26,8,8,1.0,5,5,6,True,recovered,0,431,9552,0,1081,22,0.020351526364477335,{},3.4999102354049683e-06,0.027358262334018946,0.0026435295585542917,7.458310574293137e-05,0.030146051663905382,0.10355111351236701,0.00640187575481832,1.3126060366630554e-05,True,True
pvs_d5_b8__standard,pvs,5,5,7,0.4,8,,standard,seed0_middle_t27,0,tuning,middle,27,3,2,2,critical,63→63,63,63,-797.0,0.0515945830848068,0.0515945830848068,0.128986457712017,False,955,621,5578,2,2,2,1.0,6,6,6,False,recovery_wait,1,214,4638,0,676,15,0.022189349112426034,{},2.084067091345787e-06,0.01321497093886137,0.0012987065128982067,1.3625016435980797e-05,0.014597691828384995,0.033403169363737106,0.003560305805876851,1.770700328052044e-05,True,False
pvs_d5_b8__standard,pvs,5,5,7,0.4,8,,standard,seed0_late_t49,0,tuning,late,49,4,78,23,normal,11→28,11,28,999995.0,0.06733200000599027,0.06733200000599027,0.16833000001497567,False,1438,448,13559,23,8,8,1.0,6,6,6,False,recovery_wait,2,528,12144,0,792,23,0.02904040404040404,{},3.7080608308315277e-06,0.031944089103490114,0.003139266511425376,6.600003689527512e-05,0.035239550517871976,0.026863901410251856,0.005145673174411058,1.3166805729269981e-05,True,True
pvs_d5_b8__standard,pvs,5,5,7,0.4,8,,standard,seed1_early_t0,1,tuning,early,0,0,5000,1678,normal,13→35,13,35,758.5,0.04601958300918341,0.04601958300918341,0.11504895752295852,False,614,422,4676,1678,8,8,1.0,5,5,5,False,recovery_wait,1,119,4005,0,420,1,0.002380952380952381,{},0.00015983404591679573,0.011341181816533208,0.0008773286826908588,0.0042660830076783895,0.0080442416947335,0.03105804417282343,0.0024596722796559334,3.170780837535858e-05,True,True
pvs_d5_b8__standard,pvs,5,5,7,0.4,8,,standard,seed1_early_pruning_t75,1,tuning,early_pruning,75,1,66,29,normal,2→12,2,12,788.0,0.495505667058751,0.495505667058751,1.2387641676468775,False,7034,4934,36706,29,8,8,1.0,5,5,4,True,elapsed_ratio_high,0,1622,29584,0,4867,68,0.01397164577768646,{},4.333909600973129e-06,0.08685391489416361,0.008807584643363953,8.091703057289124e-05,0.09637066931463778,0.37272175936959684,0.026314779417589307,1.3208016753196716e-05,True,True
pvs_d5_b8__standard,pvs,5,5,7,0.4,8,,standard,seed1_middle_t120,1,tuning,middle,120,2,90,37,normal,9→20,9,20,-768.0,0.012893625069409609,0.012893625069409609,0.03223406267352402,False,215,132,1559,37,8,8,1.0,4,4,4,False,recovery_wait,1,63,1337,0,129,2,0.015503875968992248,{},5.207955837249756e-06,0.003619709052145481,0.00035845907405018806,0.00010212510824203491,0.003908446757122874,0.008070957381278276,0.0007944710087031126,1.2416858226060867e-05,False,False
pvs_d5_b8__standard,pvs,5,5,7,0.4,8,,standard,seed1_few_legal_t121,1,tuning,few_legal,121,3,4,2,critical,20→2,20,2,-667.0,0.019496750086545944,0.019496750086545944,0.04874187521636486,False,321,237,1704,2,2,2,1.0,4,4,4,False,recovery_wait,2,58,1393,0,222,15,0.06756756756756757,{},1.125037670135498e-06,0.003989544464275241,0.00040650228038430214,7.3339324444532394e-06,0.004422495607286692,0.013819841668009758,0.0011849966831505299,6.0957157984375954e-05,True,False
pvs_d5_b8__standard,pvs,5,5,7,0.4,8,,standard,seed1_late_t236,1,tuning,late,236,4,4,3,danger,35→63,35,63,-999996.0,0.0006600408814847469,0.0006600408814847469,0.0016501022037118673,False,17,8,144,3,3,3,1.0,4,4,5,True,recovered,0,3,122,0,10,0,0.0,{},1.500127837061882e-06,0.00033262395299971104,3.204168751835823e-05,1.2750038877129555e-05,0.00035633030347526073,0.00020937458612024784,6.250315345823765e-05,1.7582671716809273e-05,True,True
pvs_d5_b8__aggressive,pvs,5,5,7,0.6,8,,aggressive,seed0_early_t0,0,tuning,early,0,0,5000,1686,normal,1→35,1,35,597.0,0.09431595797650516,0.09431595797650516,0.15719326329417527,False,1481,1103,8216,1686,8,8,1.0,5,5,5,False,recovery_wait,1,278,6735,0,1101,1,0.0009082652134423251,{},0.00015104119665920734,0.01969882915727794,0.0017449972219765186,0.00412145908921957,0.017468011239543557,0.06686722324229777,0.005681473528966308,2.6749679818749428e-05,True,True
pvs_d5_b8__aggressive,pvs,5,5,7,0.6,8,,aggressive,seed0_few_legal_t6,0,tuning,few_legal,6,1,2,2,critical,35→32,35,32,597.0,0.048792165936902165,0.048792165936902165,0.08132027656150362,False,805,584,4310,2,2,2,1.0,5,5,6,True,recovered,0,159,3517,0,569,14,0.02460456942003515,{},1.584179699420929e-06,0.010377669939771295,0.0010270823258906603,1.0624993592500687e-05,0.011481522815302014,0.03413383709266782,0.003105931216850877,5.866563878953457e-05,True,True
pvs_d5_b8__aggressive,pvs,5,5,7,0.6,8,,aggressive,seed0_early_pruning_t17,0,tuning,early_pruning,17,2,44,26,normal,28→66,28,66,-807.5,0.1603532498702407,0.1603532498702407,0.2672554164504012,False,2110,1392,12853,26,8,8,1.0,6,6,6,False,recovery_wait,1,458,10746,0,1384,7,0.0050578034682080926,{},4.00003045797348e-06,0.030593481613323092,0.0028615447226911783,7.650000043213367e-05,0.03363677975721657,0.11866420111618936,0.007957311114296317,1.4457851648330688e-05,False,False
pvs_d5_b8__aggressive,pvs,5,5,7,0.6,8,,aggressive,seed0_middle_t27,0,tuning,middle,27,3,2,2,critical,63→63,63,63,-797.0,0.05138345900923014,0.05138345900923014,0.0856390983487169,False,955,621,5578,2,2,2,1.0,6,6,7,True,recovered,0,214,4638,0,676,15,0.022189349112426034,{},1.4170072972774506e-06,0.01315021002665162,0.001289660343900323,1.0041985660791397e-05,0.01452783471904695,0.033278583316132426,0.0035492070019245148,1.637497916817665e-05,True,False
pvs_d5_b8__aggressive,pvs,5,5,7,0.6,8,,aggressive,seed0_late_t49,0,tuning,late,49,4,78,23,normal,11→28,11,28,999995.0,0.1569937497843057,0.1569937497843057,0.2616562496405095,False,3155,1312,25740,23,8,8,1.0,7,7,7,False,at_max_depth,0,896,22616,0,1976,33,0.016700404858299597,{},3.6670826375484467e-06,0.06094792648218572,0.005877135321497917,6.55842013657093e-05,0.06718332064338028,0.07796433917246759,0.01176417339593172,1.2665288522839546e-05,True,True
pvs_d5_b8__aggressive,pvs,5,5,7,0.6,8,,aggressive,seed1_early_t0,1,tuning,early,0,0,5000,1678,normal,13→35,13,35,758.5,0.04519854090176523,0.04519854090176523,0.07533090150294205,False,614,422,4676,1678,8,8,1.0,5,5,5,False,recovery_wait,1,119,4005,0,420,1,0.002380952380952381,{},0.00015979190357029438,0.0110712219029665,0.0008445049170404673,0.004128083121031523,0.007863021455705166,0.030583745567128062,0.0024380250833928585,2.587377093732357e-05,True,True
pvs_d5_b8__aggressive,pvs,5,5,7,0.6,8,,aggressive,seed1_early_pruning_t75,1,tuning,early_pruning,75,1,66,29,normal,2→12,2,12,788.0,0.4938909588381648,0.4938909588381648,0.823151598063608,False,7034,4934,36706,29,8,8,1.0,5,5,5,False,recovery_streak_reset,0,1622,29584,0,4867,68,0.01397164577768646,{},4.250090569257736e-06,0.08662156038917601,0.00871790898963809,7.924996316432953e-05,0.0960460368078202,0.37163341720588505,0.02611575392074883,1.2250849977135658e-05,True,True
pvs_d5_b8__aggressive,pvs,5,5,7,0.6,8,,aggressive,seed1_middle_t120,1,tuning,middle,120,2,90,37,normal,9→49,9,49,768.0,0.08022862486541271,0.08022862486541271,0.13371437477568787,False,1125,737,7059,37,8,8,1.0,5,5,5,False,recovery_wait,1,277,5910,0,719,19,0.02642559109874826,{},5.207955837249756e-06,0.019717360381036997,0.0020333256106823683,0.00010191695764660835,0.021841133944690228,0.05329953948967159,0.0049675763584673405,1.3250159099698067e-05,True,True
pvs_d5_b8__aggressive,pvs,5,5,7,0.6,8,,aggressive,seed1_few_legal_t121,1,tuning,few_legal,121,3,4,2,critical,20→2,20,2,667.0,0.05707904207520187,0.05707904207520187,0.09513173679200312,False,961,675,5209,2,2,2,1.0,5,5,6,True,recovered,0,208,4245,0,662,20,0.030211480362537766,{},1.2079253792762756e-06,0.012436422286555171,0.0012380809057503939,7.458031177520752e-06,0.013770471792668104,0.039663080126047134,0.0035744900815188885,6.233411841094494e-05,True,True
pvs_d5_b8__aggressive,pvs,5,5,7,0.6,8,,aggressive,seed1_late_t236,1,tuning,late,236,4,4,3,danger,35→63,35,63,-999996.0,0.0023730830289423466,0.0023730830289423466,0.003955138381570578,False,47,24,273,3,3,3,1.0,6,6,6,False,recovery_wait,1,10,216,0,31,0,0.0,{},1.2498348951339722e-06,0.0006243328098207712,6.36647455394268e-05,1.1416152119636536e-05,0.0006856599356979132,0.001474960008636117,0.00018300511874258518,1.679197885096073e-05,True,True
