match_id,turn,dict_size,remaining_bin,remaining_word_rate,graph_control_won,candidate_count,score_range,score_stddev,best_score_tie_count,distinct_score_count,all_candidates_tied,all_candidate_score_range_including_terminal,scc_nearly_whole,reachable_chars_all_same,reachable_edges_nearly_same,feature_contribution,greedy_agreement,alpha_beta_agreement,evaluation_time_sec,scc_time_sec,reachability_time_sec,local_time_sec
D5000_seed0_graph_control_vs_monte_carlo_rep2,19,5000,80-100%,0.9964,True,30,1.765225122608074,0.32231499332690783,1,29,False,1000000010.4161439,False,False,False,both,,,0.02837520802859217,0.013395416201092303,0.0007345856865867972,0.001510708942078054
D5000_seed0_graph_control_vs_monte_carlo_rep2,21,5000,80-100%,0.996,True,5,1.3121432397194717,0.4772746181963862,1,5,False,1.3121432397194717,False,True,True,local_only,,,0.0039149170042946935,0.0018139168387278914,0.00010833283886313438,0.0001940400106832385
D5000_seed0_graph_control_vs_monte_carlo_rep2,23,5000,80-100%,0.9956,True,16,1.0080497188172899,0.3181836385189926,1,15,False,1000000009.6587942,False,False,False,both,,,0.012025167001411319,0.005814540199935436,0.00031795690301805735,0.0006263727555051446
D5000_seed0_graph_control_vs_monte_carlo_rep2,25,5000,80-100%,0.9952,True,22,1.9807317429075901,0.4282735219675674,1,21,False,1000000010.631389,False,False,False,both,,,0.013581792009063065,0.006348665221594274,0.00035474984906613827,0.000768538098782301
D5000_seed0_graph_control_vs_monte_carlo_rep2,27,5000,80-100%,0.9948,True,33,2.3256808488547733,0.3981011838744886,1,32,False,1000000010.998978,False,False,False,both,,,0.020435084006749094,0.00971833011135459,0.0005457068327814341,0.0010652057826519012
D5000_seed0_graph_control_vs_monte_carlo_rep2,29,5000,80-100%,0.9944,True,34,3.24494697596403,0.5486726216781233,1,33,False,1000000012.1097542,False,False,False,both,,,0.02103312499821186,0.009976999252103269,0.0005525860469788313,0.001076292246580124
D5000_seed0_graph_control_vs_monte_carlo_rep2,31,5000,80-100%,0.994,True,27,1.1577731684798245,0.29833202734740255,1,25,False,2000000000.0,False,False,False,both,,,0.016341750044375658,0.007915834314189851,0.0004203320713713765,0.0008329168194904923
D5000_seed0_graph_control_vs_monte_carlo_rep3,1,5000,80-100%,1.0,True,1485,4.654144874068136,0.38514187605957156,1,110,False,1000000013.1680205,False,False,False,both,,,1.0048526250757277,0.3384262272156775,0.019198403460904956,0.038839928805828094
D5000_seed0_graph_control_vs_monte_carlo_rep3,3,5000,80-100%,0.9996,True,17,1.0518820798500315,0.32603703629608327,1,16,False,1000000009.6541063,True,False,False,both,,,0.014512916910462081,0.006683871615678072,0.00037091714330017567,0.0007262470899149776
D5000_seed0_graph_control_vs_monte_carlo_rep3,5,5000,80-100%,0.9992,True,16,1.005976826890759,0.31490038643584,1,15,False,1000000009.6081126,True,False,False,both,,,0.0133711660746485,0.006330539938062429,0.00034962513018399477,0.0006962509360164404
D5000_seed0_graph_control_vs_monte_carlo_rep3,7,5000,80-100%,0.9988,True,22,1.350671377600566,0.3265257935365516,1,21,False,1000000010.2510091,True,False,False,both,,,0.018435791949741542,0.008765710284933448,0.0004977949429303408,0.0009775832295417786
D5000_seed0_graph_control_vs_monte_carlo_rep3,9,5000,80-100%,0.9984,True,30,1.789118574150523,0.3250158860584048,1,29,False,1000000010.3910774,True,False,False,both,,,0.025510167004540563,0.011859452002681792,0.0006604561349377036,0.0013000002363696694
D5000_seed0_graph_control_vs_monte_carlo_rep3,11,5000,80-100%,0.998,True,33,1.9541103844763619,0.3520211927975082,1,32,False,1000000010.5559806,True,False,False,both,,,0.027996000018902123,0.013254583231173456,0.0007137500215321779,0.0014203741448000073
D5000_seed0_graph_control_vs_monte_carlo_rep3,13,5000,80-100%,0.9976,True,27,1.959013765055806,0.38059891474840296,1,26,False,1000000010.5607953,True,False,False,both,,,0.02309529099147767,0.010802959091961384,0.0005973337683826685,0.0012075388804078102
D5000_seed0_graph_control_vs_monte_carlo_rep3,15,5000,80-100%,0.9972,True,15,0.9384461925720871,0.3039114849753554,1,14,False,1000000009.540139,True,False,False,both,,,0.012920167064294219,0.006138207158073783,0.00032954185735434294,0.0006565420189872384
D5000_seed0_graph_control_vs_monte_carlo_rep3,17,5000,80-100%,0.9968,True,18,2.12531168780691,0.4899315841315006,1,17,False,1000000010.7269157,True,False,False,both,,,0.015444000018760562,0.007351041189394891,0.0004109989386051893,0.000789875048212707
D5000_seed0_graph_control_vs_monte_carlo_rep3,19,5000,80-100%,0.9964,True,34,2.5603150904148126,0.4551900647035186,1,33,False,1000000011.3758209,True,False,False,both,,,0.027041165973059833,0.012713207164779305,0.000709627172909677,0.0013859578175470233
D5000_seed0_graph_control_vs_monte_carlo_rep3,21,5000,80-100%,0.996,True,27,13.72927805217195,2.5265787970988414,1,26,False,1000000022.3995916,False,False,False,both,,,0.019508249941281974,0.009497913881205022,0.0005200860323384404,0.0010292066726833582
D5000_seed0_graph_control_vs_monte_carlo_rep3,23,5000,80-100%,0.9956,True,1,0.0,0.0,0,0,True,0.0,False,True,True,neither,,,0.0003951670369133353,0.0003645840333774686,2.0420411601662636e-06,4.166038706898689e-06
D5000_seed0_graph_control_vs_monte_carlo_rep4,1,5000,80-100%,1.0,True,1564,4.654144874068136,0.382565577876511,1,111,False,1000000013.1680205,False,False,False,both,,,1.0054190419614315,0.3381890601012856,0.019725258462131023,0.04084010992664844
D5000_seed0_graph_control_vs_monte_carlo_rep4,3,5000,80-100%,0.9996,True,34,1.4579003463984304,0.3338141957823116,1,33,False,1000000010.2508563,True,False,False,both,,,0.03256241697818041,0.014768082182854414,0.0008355029858648777,0.0016570809530094266
D5000_seed0_graph_control_vs_monte_carlo_rep4,5,5000,80-100%,0.9992,True,33,1.7887875679289138,0.3312020882974078,1,32,False,1000000010.3909233,True,False,False,both,,,0.028209625044837594,0.013298454345203936,0.0007260009879246354,0.0014685001224279404
D5000_seed0_graph_control_vs_monte_carlo_rep4,7,5000,80-100%,0.9988,True,5,1.3769694531400827,0.4821040738388947,1,5,False,1.3769694531400827,True,True,True,local_only,,,0.004450457985512912,0.0020459567895159125,0.00012545811478048563,0.00022783514577895403
D5000_seed0_graph_control_vs_monte_carlo_rep4,9,5000,80-100%,0.9984,True,17,1.0523521675528222,0.3261843844339016,1,16,False,1000000009.654311,True,False,False,both,,,0.01447858300525695,0.006894080899655819,0.0003926660865545273,0.0007969156140461564
D5000_seed0_graph_control_vs_monte_carlo_rep4,11,5000,80-100%,0.998,True,19,1.7648850513646668,0.4130114078959797,1,18,False,1000000010.6652467,True,False,False,both,,,0.016029583988711238,0.007657252950593829,0.0004127498250454664,0.0008169609354808927
D5000_seed0_graph_control_vs_monte_carlo_rep4,13,5000,80-100%,0.9976,True,34,2.384755467189837,0.431536584443696,1,33,False,1000000011.2003279,True,False,False,both,,,0.02674079197458923,0.012672206736169755,0.0007075401954352856,0.00136966397985816
D5000_seed0_graph_control_vs_monte_carlo_rep4,15,5000,80-100%,0.9972,True,30,3.441371372035272,0.5585026302835975,1,29,False,1000000012.0657914,True,False,False,both,,,0.024202833999879658,0.011493745958432555,0.0006321236724033952,0.0012303722323849797
D5000_seed0_graph_control_vs_monte_carlo_rep4,17,5000,80-100%,0.9968,True,27,3.442945067635419,0.6043554934148548,1,26,False,1000000012.0672764,True,False,False,both,,,0.020677000051364303,0.009887039079330862,0.0005381657974794507,0.001048500882461667
D5000_seed0_graph_control_vs_monte_carlo_rep4,19,5000,80-100%,0.9964,True,27,1.1093379655672617,0.2916100565423251,1,25,False,2000000000.0,False,False,False,both,,,0.020201207953505218,0.009709169273264706,0.0005184208275750279,0.001019243965856731
D5000_seed0_graph_control_vs_minimax_rep0,1,5000,80-100%,1.0,False,1617,4.654144874068136,0.3814962330744218,1,111,False,1000000013.1680205,False,False,False,both,,,1.003869832959026,0.335274348850362,0.019879886065609753,0.053013107972219586
D5000_seed0_graph_control_vs_minimax_rep0,3,5000,80-100%,0.9996,False,6,1.4289439176484038,0.49198939287853655,1,5,False,1000000010.394027,True,False,False,both,,,0.004251500009559095,0.0019189578015357256,0.00010279216803610325,0.00018195679876953363
D5000_seed0_graph_control_vs_minimax_rep0,5,5000,80-100%,0.9992,False,27,1.3366937615283359,0.28837414829135966,1,26,False,1000000009.9388295,True,False,False,both,,,0.018551417044363916,0.008845583070069551,0.00047833577264100313,0.0009560809703543782
D5000_seed0_graph_control_vs_minimax_rep0,7,5000,80-100%,0.9988,False,26,1.1210681803480984,0.26611266031910896,1,25,False,1000000009.7231154,True,False,False,both,,,0.0193411250365898,0.008791372296400368,0.0004863319918513298,0.0009783303830772638
D5000_seed0_graph_control_vs_minimax_rep0,9,5000,80-100%,0.9984,False,6,1.1256567488998517,0.38027071528287065,1,6,False,1.1256567488998517,True,True,True,local_only,,,0.005676083033904433,0.002435416914522648,0.0003335418878123164,0.00028645910788327456
D5000_seed0_graph_control_vs_minimax_rep0,11,5000,80-100%,0.998,False,5,0.5734167681971378,0.19775804769068775,1,5,False,0.5734167681971378,True,True,True,local_only,,,0.004147083964198828,0.0018671660218387842,0.00011529203038662672,0.00021695892792195082
D5000_seed0_graph_control_vs_minimax_rep0,13,5000,80-100%,0.9976,False,25,1.0521852983614188,0.2551133204973483,1,24,False,1000000009.6539668,True,False,False,both,,,0.02251162496395409,0.010282124043442309,0.0005904618883505464,0.0012173751601949334
D5000_seed0_graph_control_vs_minimax_rep0,15,5000,80-100%,0.9972,False,4,0.26926355153806547,0.10733024255259126,1,4,False,0.26926355153806547,True,True,True,local_only,,,0.004793875035829842,0.0020805830135941505,0.00013395887799561024,0.0002516248496249318
D5000_seed0_graph_control_vs_minimax_rep0,17,5000,80-100%,0.9968,False,4,0.2729790612634151,0.10844673772942895,1,4,False,0.2729790612634151,True,True,True,local_only,,,0.003670375095680356,0.0016637500375509262,9.875011164695024e-05,0.00018829107284545898
D5000_seed0_graph_control_vs_minimax_rep0,19,5000,80-100%,0.9964,False,3,0.21766764848174347,0.09001740869551167,1,3,False,0.21766764848174347,True,True,True,local_only,,,0.003595750080421567,0.0015831260243430734,0.00010012602433562279,0.00020062504336237907
