match_id,dict_size,dictionary_seed,repetition,agent,opponent,seat,won,draw,turn_count,mean_time_sec,median_time_sec,p95_time_sec,max_time_sec,timeout_count,invalid_move_count,move_count,nodes_searched,candidate_evaluations
D5000_seed0_graph_control_vs_alpha_beta_rep0,5000,0,0,alpha_beta,graph_control,second,True,False,26,0.18638784615384615,0.200697,0.519633,0.519633,0,0,13,15440.0,74815.0
D5000_seed0_graph_control_vs_pvs_rep0,5000,0,0,graph_control,pvs,first,False,False,26,0.086637,0.00482,1.004858,1.004858,1,0,13,0.0,1596.0
D5000_seed0_graph_control_vs_pvs_rep0,5000,0,0,pvs,graph_control,second,True,False,26,0.17163076923076923,0.179255,0.488536,0.488536,0,0,13,15678.0,84556.0
D5000_seed0_graph_control_vs_beam_negamax_rep0,5000,0,0,graph_control,beam_negamax,first,False,False,22,0.09915490909090909,0.00492,1.004363,1.004363,1,0,11,0.0,1465.0
D5000_seed0_graph_control_vs_beam_negamax_rep0,5000,0,0,beam_negamax,graph_control,second,True,False,22,0.12314063636363635,0.123291,0.184975,0.184975,0,0,11,11770.0,84174.0
D5000_seed1_random_vs_greedy_rep0,5000,1,0,random,greedy,first,False,False,23,8.733333333333332e-05,6e-06,0.000954,0.000954,0,0,12,0,0
D5000_seed1_random_vs_greedy_rep0,5000,1,0,greedy,random,second,True,False,23,0.00011763636363636364,0.000128,0.00019,0.00019,0,0,11,0,0
D5000_seed1_random_vs_greedy_rep1,5000,1,1,random,greedy,first,False,False,21,9.336363636363635e-05,8e-06,0.000939,0.000939,0,0,11,0,0
D5000_seed1_random_vs_greedy_rep1,5000,1,1,greedy,random,second,True,False,21,0.0001228,0.00014199999999999998,0.000232,0.000232,0,0,10,0,0
D5000_seed1_random_vs_greedy_rep2,5000,1,2,random,greedy,first,False,False,21,9.072727272727272e-05,6e-06,0.000928,0.000928,0,0,11,0,0
D5000_seed1_random_vs_greedy_rep2,5000,1,2,greedy,random,second,True,False,21,0.0001344,0.0001455,0.000237,0.000237,0,0,10,0,0
D5000_seed1_random_vs_greedy_rep3,5000,1,3,random,greedy,first,False,False,17,0.00011355555555555555,7e-06,0.000959,0.000959,0,0,9,0,0
D5000_seed1_random_vs_greedy_rep3,5000,1,3,greedy,random,second,True,False,17,0.000121625,0.0001315,0.00023,0.00023,0,0,8,0,0
D5000_seed1_random_vs_greedy_rep4,5000,1,4,random,greedy,first,False,False,17,0.00011266666666666666,6e-06,0.000955,0.000955,0,0,9,0,0
D5000_seed1_random_vs_greedy_rep4,5000,1,4,greedy,random,second,True,False,17,0.00012725,0.0001335,0.000204,0.000204,0,0,8,0,0
D5000_seed1_random_vs_monte_carlo_rep0,5000,1,0,random,monte_carlo,first,False,False,137,2.4304347826086956e-05,9e-06,2.2e-05,0.000959,0,0,69,0,0
D5000_seed1_random_vs_monte_carlo_rep0,5000,1,0,monte_carlo,random,second,True,False,137,0.24695485294117644,0.1826075,0.586769,0.659763,0,0,68,0,0
D5000_seed1_random_vs_monte_carlo_rep1,5000,1,1,random,monte_carlo,first,False,False,41,3.785714285714286e-05,1.2e-05,2.2e-05,0.000546,0,0,21,0,0
D5000_seed1_random_vs_monte_carlo_rep1,5000,1,1,monte_carlo,random,second,True,False,41,0.3435888,0.3536355,0.613611,0.662938,0,0,20,0,0
D5000_seed1_random_vs_monte_carlo_rep2,5000,1,2,random,monte_carlo,first,False,False,153,1.635064935064935e-05,8e-06,2.1e-05,0.000574,0,0,77,0,0
D5000_seed1_random_vs_monte_carlo_rep2,5000,1,2,monte_carlo,random,second,True,False,153,0.22216451315789473,0.2062775,0.492654,0.552121,0,0,76,0,0
D5000_seed1_random_vs_monte_carlo_rep3,5000,1,3,random,monte_carlo,first,False,False,119,1.8049999999999998e-05,9e-06,1.7e-05,0.000527,0,0,60,0,0
D5000_seed1_random_vs_monte_carlo_rep3,5000,1,3,monte_carlo,random,second,True,False,119,0.21274354237288134,0.136274,0.556967,0.600883,0,0,59,0,0
D5000_seed1_random_vs_monte_carlo_rep4,5000,1,4,random,monte_carlo,first,False,False,179,1.4688888888888889e-05,9e-06,1.4e-05,0.000516,0,0,90,0,0
D5000_seed1_random_vs_monte_carlo_rep4,5000,1,4,monte_carlo,random,second,True,False,179,0.20970453932584268,0.196846,0.546751,0.591874,0,0,89,0,0
D5000_seed1_random_vs_minimax_rep0,5000,1,0,random,minimax,first,False,False,19,5.7700000000000007e-05,5.5e-06,0.000524,0.000524,0,0,10,0,0
D5000_seed1_random_vs_minimax_rep0,5000,1,0,minimax,random,second,True,False,19,0.029006222222222225,0.030808,0.036107,0.036107,0,0,9,3906.0,10825.0
D5000_seed1_random_vs_minimax_rep1,5000,1,1,random,minimax,first,False,False,17,6.4e-05,7e-06,0.000521,0.000521,0,0,9,0,0
D5000_seed1_random_vs_minimax_rep1,5000,1,1,minimax,random,second,True,False,17,0.028621624999999998,0.029747,0.03924,0.03924,0,0,8,3466.0,9572.0
D5000_seed1_random_vs_minimax_rep2,5000,1,2,random,minimax,first,False,False,15,6.7875e-05,6e-06,0.000502,0.000502,0,0,8,0,0
D5000_seed1_random_vs_minimax_rep2,5000,1,2,minimax,random,second,True,False,15,0.025009142857142858,0.030643,0.037048,0.037048,0,0,7,2640.0,7420.0
D5000_seed1_random_vs_minimax_rep3,5000,1,3,random,minimax,first,False,False,17,6.233333333333334e-05,5e-06,0.000523,0.000523,0,0,9,0,0
D5000_seed1_random_vs_minimax_rep3,5000,1,3,minimax,random,second,True,False,17,0.028030375,0.029984999999999998,0.038084,0.038084,0,0,8,3400.0,9451.0
D5000_seed1_random_vs_minimax_rep4,5000,1,4,random,minimax,first,False,False,43,3.3363636363636366e-05,1.2499999999999999e-05,1.7e-05,0.000496,0,0,22,0,0
D5000_seed1_random_vs_minimax_rep4,5000,1,4,minimax,random,second,True,False,43,0.029614761904761904,0.030961,0.037609,0.044464,0,0,21,9405.0,25964.0
D5000_seed1_random_vs_alpha_beta_rep0,5000,1,0,random,alpha_beta,first,False,False,39,7.505e-05,1.35e-05,3.8e-05,0.001215,0,0,20,0,0
D5000_seed1_random_vs_alpha_beta_rep0,5000,1,0,alpha_beta,random,second,True,False,39,0.058877631578947376,0.058343,0.095353,0.095353,0,0,19,12115.0,62727.0
D5000_seed1_random_vs_alpha_beta_rep1,5000,1,1,random,alpha_beta,first,False,False,27,6.435714285714286e-05,1.95e-05,0.00067,0.00067,0,0,14,0,0
D5000_seed1_random_vs_alpha_beta_rep1,5000,1,1,alpha_beta,random,second,True,False,27,0.08055592307692308,0.089068,0.147074,0.147074,0,0,13,8693.0,42372.0
D5000_seed1_random_vs_alpha_beta_rep2,5000,1,2,random,alpha_beta,first,False,False,53,5.462962962962963e-05,2.1e-05,3.2e-05,0.000946,0,0,27,0,0
D5000_seed1_random_vs_alpha_beta_rep2,5000,1,2,alpha_beta,random,second,True,False,53,0.13762749999999999,0.1199025,0.249662,0.305817,0,0,26,25916.0,130393.0
D5000_seed1_random_vs_alpha_beta_rep3,5000,1,3,random,alpha_beta,first,False,False,43,5.945454545454545e-05,1.8e-05,2.7e-05,0.000927,0,0,22,0,0
D5000_seed1_random_vs_alpha_beta_rep3,5000,1,3,alpha_beta,random,second,True,False,43,0.10489966666666667,0.087504,0.174684,0.233229,0,0,21,16589.0,89532.0
D5000_seed1_random_vs_alpha_beta_rep4,5000,1,4,random,alpha_beta,first,False,False,39,6.185e-05,2.2e-05,3e-05,0.000857,0,0,20,0,0
D5000_seed1_random_vs_alpha_beta_rep4,5000,1,4,alpha_beta,random,second,True,False,39,0.13046684210526316,0.094722,0.299355,0.299355,0,0,19,20893.0,115927.0
D5000_seed1_random_vs_pvs_rep0,5000,1,0,random,pvs,first,False,False,33,7.752941176470588e-05,1.8e-05,0.001042,0.001042,0,0,17,0,0
D5000_seed1_random_vs_pvs_rep0,5000,1,0,pvs,random,second,True,False,33,0.2320525,0.2355595,0.563381,0.563381,0,0,16,29538.0,166585.0
D5000_seed1_random_vs_pvs_rep1,5000,1,1,random,pvs,first,False,False,37,4.8105263157894735e-05,1.5e-05,0.000616,0.000616,0,0,19,0,0
D5000_seed1_random_vs_pvs_rep1,5000,1,1,pvs,random,second,True,False,37,0.11140927777777779,0.115082,0.205041,0.205041,0,0,18,17265.0,92012.0
D5000_seed1_random_vs_pvs_rep2,5000,1,2,random,pvs,first,False,False,21,0.00010190909090909091,1.7e-05,0.000935,0.000935,0,0,11,0,0
D5000_seed1_random_vs_pvs_rep2,5000,1,2,pvs,random,second,True,False,21,0.18507610000000002,0.0993845,0.487825,0.487825,0,0,10,13411.0,71845.0
D5000_seed1_random_vs_pvs_rep3,5000,1,3,random,pvs,first,False,False,33,6.641176470588236e-05,1.6e-05,0.000854,0.000854,0,0,17,0,0
D5000_seed1_random_vs_pvs_rep3,5000,1,3,pvs,random,second,True,False,33,0.0879023125,0.08215700000000001,0.160899,0.160899,0,0,16,12371.0,70583.0
D5000_seed1_random_vs_pvs_rep4,5000,1,4,random,pvs,first,False,False,29,8.306666666666666e-05,1.6e-05,0.000987,0.000987,0,0,15,0,0
D5000_seed1_random_vs_pvs_rep4,5000,1,4,pvs,random,second,True,False,29,0.09249450000000001,0.0789025,0.207705,0.207705,0,0,14,9746.0,58285.0
D5000_seed1_random_vs_beam_negamax_rep0,5000,1,0,random,beam_negamax,first,False,False,169,2.7352941176470586e-05,1.6e-05,2.6e-05,0.000962,0,0,85,0,0
D5000_seed1_random_vs_beam_negamax_rep0,5000,1,0,beam_negamax,random,second,True,False,169,0.09514227380952381,0.086335,0.163555,0.174507,0,0,84,99122.0,623821.0
D5000_seed1_random_vs_beam_negamax_rep1,5000,1,1,random,beam_negamax,first,False,False,33,3.6470588235294114e-05,7e-06,0.000508,0.000508,0,0,17,0,0
D5000_seed1_random_vs_beam_negamax_rep1,5000,1,1,beam_negamax,random,second,True,False,33,0.0628523125,0.073738,0.086005,0.086005,0,0,16,18087.0,116552.0
D5000_seed1_random_vs_beam_negamax_rep2,5000,1,2,random,beam_negamax,first,False,False,51,4.0153846153846155e-05,1.8500000000000002e-05,4e-05,0.000537,0,0,26,0,0
D5000_seed1_random_vs_beam_negamax_rep2,5000,1,2,beam_negamax,random,second,True,False,51,0.11128808,0.120587,0.151335,0.151515,0,0,25,28965.0,180357.0
D5000_seed1_random_vs_beam_negamax_rep3,5000,1,3,random,beam_negamax,first,False,False,41,6.585714285714285e-05,2.3e-05,3e-05,0.00094,0,0,21,0,0
D5000_seed1_random_vs_beam_negamax_rep3,5000,1,3,beam_negamax,random,second,True,False,41,0.1547077,0.16574699999999998,0.212127,0.212793,0,0,20,23565.0,154231.0
D5000_seed1_random_vs_beam_negamax_rep4,5000,1,4,random,beam_negamax,first,False,False,83,4.1261904761904764e-05,2.1e-05,2.8e-05,0.00088,0,0,42,0,0
D5000_seed1_random_vs_beam_negamax_rep4,5000,1,4,beam_negamax,random,second,True,False,83,0.15653870731707317,0.165046,0.192992,0.194645,0,0,41,52777.0,336712.0
D5000_seed1_random_vs_graph_control_rep0,5000,1,0,random,graph_control,first,False,False,17,7.988888888888889e-05,7e-06,0.000668,0.000668,0,0,9,0,0
D5000_seed1_random_vs_graph_control_rep0,5000,1,0,graph_control,random,second,True,False,17,0.011144125,0.0108315,0.021927,0.021927,0,0,8,0.0,167.0
D5000_seed1_random_vs_graph_control_rep1,5000,1,1,random,graph_control,first,False,False,15,9.0625e-05,9e-06,0.000664,0.000664,0,0,8,0,0
D5000_seed1_random_vs_graph_control_rep1,5000,1,1,graph_control,random,second,True,False,15,0.012706714285714285,0.01085,0.028098,0.028098,0,0,7,0.0,143.0
D5000_seed1_random_vs_graph_control_rep2,5000,1,2,random,graph_control,first,False,False,15,0.00104525,1.35e-05,0.008267,0.008267,0,0,8,0,0
D5000_seed1_random_vs_graph_control_rep2,5000,1,2,graph_control,random,second,True,False,15,0.019076142857142857,0.015895,0.043444,0.043444,0,0,7,0.0,145.0
D5000_seed1_random_vs_graph_control_rep3,5000,1,3,random,graph_control,first,False,False,15,0.0001235,1.45e-05,0.000887,0.000887,0,0,8,0,0
D5000_seed1_random_vs_graph_control_rep3,5000,1,3,graph_control,random,second,True,False,15,0.018177,0.017549,0.035136,0.035136,0,0,7,0.0,146.0
D5000_seed1_random_vs_graph_control_rep4,5000,1,4,random,graph_control,first,False,False,17,0.00012455555555555557,1.5e-05,0.001001,0.001001,0,0,9,0,0
D5000_seed1_random_vs_graph_control_rep4,5000,1,4,graph_control,random,second,True,False,17,0.015160624999999999,0.016224,0.029605,0.029605,0,0,8,0.0,144.0
D5000_seed1_greedy_vs_random_rep0,5000,1,0,greedy,random,first,True,False,22,0.0010090000000000001,0.000163,0.009721,0.009721,0,0,11,0,0
D5000_seed1_greedy_vs_random_rep0,5000,1,0,random,greedy,second,False,False,22,8.454545454545454e-06,6e-06,2.1e-05,2.1e-05,0,0,11,0,0
D5000_seed1_greedy_vs_random_rep1,5000,1,1,greedy,random,first,True,False,16,0.001552,0.0001195,0.011584,0.011584,0,0,8,0,0
D5000_seed1_greedy_vs_random_rep1,5000,1,1,random,greedy,second,False,False,16,8.25e-06,5.5e-06,2.1e-05,2.1e-05,0,0,8,0,0
D5000_seed1_greedy_vs_random_rep2,5000,1,2,greedy,random,first,True,False,16,0.0012192499999999998,9.8e-05,0.009208,0.009208,0,0,8,0,0
D5000_seed1_greedy_vs_random_rep2,5000,1,2,random,greedy,second,False,False,16,1.0625e-05,7e-06,2.5e-05,2.5e-05,0,0,8,0,0
D5000_seed1_greedy_vs_random_rep3,5000,1,3,greedy,random,first,True,False,18,0.0009965555555555556,0.000129,0.008051,0.008051,0,0,9,0,0
D5000_seed1_greedy_vs_random_rep3,5000,1,3,random,greedy,second,False,False,18,8.222222222222222e-06,6e-06,1.8e-05,1.8e-05,0,0,9,0,0
D5000_seed1_greedy_vs_random_rep4,5000,1,4,greedy,random,first,True,False,20,0.0009671,0.000162,0.008552,0.008552,0,0,10,0,0
D5000_seed1_greedy_vs_random_rep4,5000,1,4,random,greedy,second,False,False,20,9.4e-06,7.499999999999999e-06,2e-05,2e-05,0,0,10,0,0
D5000_seed1_greedy_vs_monte_carlo_rep0,5000,1,0,greedy,monte_carlo,first,False,False,31,0.000614625,0.00017549999999999998,0.007576,0.007576,0,0,16,0,0
D5000_seed1_greedy_vs_monte_carlo_rep0,5000,1,0,monte_carlo,greedy,second,True,False,31,0.1246828,0.090127,0.57092,0.57092,0,0,15,0,0
D5000_seed1_greedy_vs_monte_carlo_rep1,5000,1,1,greedy,monte_carlo,first,False,False,25,0.0007237692307692308,0.00018,0.007832,0.007832,0,0,13,0,0
D5000_seed1_greedy_vs_monte_carlo_rep1,5000,1,1,monte_carlo,greedy,second,True,False,25,0.15345475,0.1427525,0.382894,0.382894,0,0,12,0,0
D5000_seed1_greedy_vs_monte_carlo_rep2,5000,1,2,greedy,monte_carlo,first,True,False,18,0.0011801111111111112,0.000121,0.009546,0.009546,0,0,9,0,0
D5000_seed1_greedy_vs_monte_carlo_rep2,5000,1,2,monte_carlo,greedy,second,False,False,18,0.11562233333333333,0.09602,0.318034,0.318034,0,0,9,0,0
D5000_seed1_greedy_vs_monte_carlo_rep3,5000,1,3,greedy,monte_carlo,first,True,False,20,0.0009102000000000001,0.000158,0.007834,0.007834,0,0,10,0,0
D5000_seed1_greedy_vs_monte_carlo_rep3,5000,1,3,monte_carlo,greedy,second,False,False,20,0.0931838,0.108335,0.159987,0.159987,0,0,10,0,0
D5000_seed1_greedy_vs_monte_carlo_rep4,5000,1,4,greedy,monte_carlo,first,True,False,20,0.0011167,0.00015000000000000001,0.010031,0.010031,0,0,10,0,0
D5000_seed1_greedy_vs_monte_carlo_rep4,5000,1,4,monte_carlo,greedy,second,False,False,20,0.0967694,0.115116,0.285583,0.285583,0,0,10,0,0
D5000_seed1_greedy_vs_minimax_rep0,5000,1,0,greedy,minimax,first,False,False,15,0.00121725,4.25e-05,0.009388,0.009388,0,0,8,0,0
D5000_seed1_greedy_vs_minimax_rep0,5000,1,0,minimax,greedy,second,True,False,15,0.04325671428571428,0.045111,0.055206,0.055206,0,0,7,2420.0,6508.0
D5000_seed1_greedy_vs_alpha_beta_rep0,5000,1,0,greedy,alpha_beta,first,False,False,21,0.0008262727272727275,0.000103,0.008103,0.008103,0,0,11,0,0
D5000_seed1_greedy_vs_alpha_beta_rep0,5000,1,0,alpha_beta,greedy,second,True,False,21,0.1258259,0.133236,0.318705,0.318705,0,0,10,8793.0,46478.0
D5000_seed1_greedy_vs_pvs_rep0,5000,1,0,greedy,pvs,first,False,False,21,0.0020206363636363638,0.000104,0.021308,0.021308,0,0,11,0,0
D5000_seed1_greedy_vs_pvs_rep0,5000,1,0,pvs,greedy,second,True,False,21,0.1489858,0.1612095,0.385759,0.385759,0,0,10,10297.0,60693.0
D5000_seed1_greedy_vs_beam_negamax_rep0,5000,1,0,greedy,beam_negamax,first,False,False,15,0.001471625,3.5499999999999996e-05,0.011423,0.011423,0,0,8,0,0
D5000_seed1_greedy_vs_beam_negamax_rep0,5000,1,0,beam_negamax,greedy,second,True,False,15,0.09737914285714286,0.089127,0.145564,0.145564,0,0,7,5574.0,40591.0
D5000_seed1_greedy_vs_graph_control_rep0,5000,1,0,greedy,graph_control,first,False,False,15,0.001041375,6.4e-05,0.007912,0.007912,0,0,8,0,0
D5000_seed1_greedy_vs_graph_control_rep0,5000,1,0,graph_control,greedy,second,True,False,15,0.008515142857142857,0.003549,0.028746,0.028746,0,0,7,0.0,80.0
D5000_seed1_monte_carlo_vs_random_rep0,5000,1,0,monte_carlo,random,first,True,False,244,0.2755946803278689,0.25605500000000003,0.607509,0.677758,0,0,122,0,0
D5000_seed1_monte_carlo_vs_random_rep0,5000,1,0,random,monte_carlo,second,False,False,244,1.1467213114754099e-05,1e-05,2e-05,8.3e-05,0,0,122,0,0
D5000_seed1_monte_carlo_vs_random_rep1,5000,1,1,monte_carlo,random,first,True,False,108,0.3099968148148148,0.3145835,0.552437,0.60632,0,0,54,0,0
D5000_seed1_monte_carlo_vs_random_rep1,5000,1,1,random,monte_carlo,second,False,False,108,1e-05,9.5e-06,2.3e-05,2.6e-05,0,0,54,0,0
D5000_seed1_monte_carlo_vs_random_rep2,5000,1,2,monte_carlo,random,first,True,False,60,0.22872203333333332,0.2457725,0.370791,0.373266,0,0,30,0,0
D5000_seed1_monte_carlo_vs_random_rep2,5000,1,2,random,monte_carlo,second,False,False,60,1.2966666666666667e-05,1.4e-05,2.2e-05,2.8e-05,0,0,30,0,0
D5000_seed1_monte_carlo_vs_random_rep3,5000,1,3,monte_carlo,random,first,True,False,64,0.24830334375,0.274812,0.411925,0.420477,0,0,32,0,0
D5000_seed1_monte_carlo_vs_random_rep3,5000,1,3,random,monte_carlo,second,False,False,64,1.121875e-05,1.1e-05,2.1e-05,2.9e-05,0,0,32,0,0
D5000_seed1_monte_carlo_vs_random_rep4,5000,1,4,monte_carlo,random,first,True,False,190,0.26904068421052635,0.257242,0.50496,0.555363,0,0,95,0,0
D5000_seed1_monte_carlo_vs_random_rep4,5000,1,4,random,monte_carlo,second,False,False,190,9.178947368421053e-06,9e-06,1.4e-05,2.2e-05,0,0,95,0,0
D5000_seed1_monte_carlo_vs_greedy_rep0,5000,1,0,monte_carlo,greedy,first,True,False,30,0.1473546,0.069808,0.340987,0.340987,0,0,15,0,0
D5000_seed1_monte_carlo_vs_greedy_rep0,5000,1,0,greedy,monte_carlo,second,False,False,30,6.553333333333333e-05,7.6e-05,0.000123,0.000123,0,0,15,0,0
D5000_seed1_monte_carlo_vs_greedy_rep1,5000,1,1,monte_carlo,greedy,first,True,False,16,0.11207775,0.0535055,0.355345,0.355345,0,0,8,0,0
D5000_seed1_monte_carlo_vs_greedy_rep1,5000,1,1,greedy,monte_carlo,second,False,False,16,4.2e-05,3.7e-05,0.000103,0.000103,0,0,8,0,0
D5000_seed1_monte_carlo_vs_greedy_rep2,5000,1,2,monte_carlo,greedy,first,False,False,29,0.082728,0.057179,0.403986,0.403986,0,0,15,0,0
D5000_seed1_monte_carlo_vs_greedy_rep2,5000,1,2,greedy,monte_carlo,second,True,False,29,8.699999999999999e-05,0.0001005,0.000147,0.000147,0,0,14,0,0
D5000_seed1_monte_carlo_vs_greedy_rep3,5000,1,3,monte_carlo,greedy,first,False,False,15,0.098702125,0.051085000000000005,0.434503,0.434503,0,0,8,0,0
D5000_seed1_monte_carlo_vs_greedy_rep3,5000,1,3,greedy,monte_carlo,second,True,False,15,7.4e-05,7.9e-05,0.000158,0.000158,0,0,7,0,0
D5000_seed1_monte_carlo_vs_greedy_rep4,5000,1,4,monte_carlo,greedy,first,True,False,24,0.172538,0.100371,0.532689,0.532689,0,0,12,0,0
D5000_seed1_monte_carlo_vs_greedy_rep4,5000,1,4,greedy,monte_carlo,second,False,False,24,0.00011075000000000001,0.000111,0.00022,0.00022,0,0,12,0,0
D5000_seed1_monte_carlo_vs_minimax_rep0,5000,1,0,monte_carlo,minimax,first,False,False,21,0.12502154545454547,0.050646,0.54137,0.54137,0,0,11,0,0
D5000_seed1_monte_carlo_vs_minimax_rep0,5000,1,0,minimax,monte_carlo,second,True,False,21,0.0345841,0.0374175,0.05457,0.05457,0,0,10,3889.0,10609.0
D5000_seed1_monte_carlo_vs_minimax_rep1,5000,1,1,monte_carlo,minimax,first,False,False,25,0.13931784615384615,0.071377,0.560407,0.560407,0,0,13,0,0
D5000_seed1_monte_carlo_vs_minimax_rep1,5000,1,1,minimax,monte_carlo,second,True,False,25,0.047599333333333334,0.0514035,0.061193,0.061193,0,0,12,5051.0,13666.0
D5000_seed1_monte_carlo_vs_minimax_rep2,5000,1,2,monte_carlo,minimax,first,False,False,67,0.27421314705882355,0.27963099999999996,0.532096,0.577687,0,0,34,0,0
D5000_seed1_monte_carlo_vs_minimax_rep2,5000,1,2,minimax,monte_carlo,second,True,False,67,0.04135906060606061,0.039853,0.064718,0.06918,0,0,33,16329.0,43182.0
D5000_seed1_monte_carlo_vs_minimax_rep3,5000,1,3,monte_carlo,minimax,first,False,False,31,0.0947338125,0.050115,0.335112,0.335112,0,0,16,0,0
D5000_seed1_monte_carlo_vs_minimax_rep3,5000,1,3,minimax,monte_carlo,second,True,False,31,0.03244293333333333,0.033583,0.038332,0.038332,0,0,15,6956.0,19463.0
D5000_seed1_monte_carlo_vs_minimax_rep4,5000,1,4,monte_carlo,minimax,first,False,False,25,0.18591084615384618,0.079888,0.492615,0.492615,0,0,13,0,0
D5000_seed1_monte_carlo_vs_minimax_rep4,5000,1,4,minimax,monte_carlo,second,True,False,25,0.046400166666666666,0.0487335,0.063595,0.063595,0,0,12,5140.0,13996.0
D5000_seed1_monte_carlo_vs_alpha_beta_rep0,5000,1,0,monte_carlo,alpha_beta,first,False,False,31,0.1593403125,0.0854905,0.499462,0.499462,0,0,16,0,0
D5000_seed1_monte_carlo_vs_alpha_beta_rep0,5000,1,0,alpha_beta,monte_carlo,second,True,False,31,0.06350066666666666,0.059506,0.111352,0.111352,0,0,15,10201.0,49820.0
D5000_seed1_monte_carlo_vs_alpha_beta_rep1,5000,1,1,monte_carlo,alpha_beta,first,False,False,33,0.24790311764705883,0.178739,0.547199,0.547199,0,0,17,0,0
D5000_seed1_monte_carlo_vs_alpha_beta_rep1,5000,1,1,alpha_beta,monte_carlo,second,True,False,33,0.0732626875,0.077341,0.188746,0.188746,0,0,16,11483.0,56977.0
D5000_seed1_monte_carlo_vs_alpha_beta_rep2,5000,1,2,monte_carlo,alpha_beta,first,False,False,39,0.1295212,0.092583,0.320446,0.330229,0,0,20,0,0
D5000_seed1_monte_carlo_vs_alpha_beta_rep2,5000,1,2,alpha_beta,monte_carlo,second,True,False,39,0.05272410526315789,0.048727,0.137627,0.137627,0,0,19,11908.0,62077.0
D5000_seed1_monte_carlo_vs_alpha_beta_rep3,5000,1,3,monte_carlo,alpha_beta,first,False,False,27,0.20664992857142855,0.1845435,0.527891,0.527891,0,0,14,0,0
D5000_seed1_monte_carlo_vs_alpha_beta_rep3,5000,1,3,alpha_beta,monte_carlo,second,True,False,27,0.06608246153846155,0.067604,0.126119,0.126119,0,0,13,9195.0,43192.0
D5000_seed1_monte_carlo_vs_alpha_beta_rep4,5000,1,4,monte_carlo,alpha_beta,first,False,False,49,0.2559966,0.275383,0.52349,0.577228,0,0,25,0,0
D5000_seed1_monte_carlo_vs_alpha_beta_rep4,5000,1,4,alpha_beta,monte_carlo,second,True,False,49,0.07501479166666668,0.0614585,0.13078,0.168854,0,0,24,20586.0,107431.0
D5000_seed1_monte_carlo_vs_pvs_rep0,5000,1,0,monte_carlo,pvs,first,False,False,45,0.1991775652173913,0.207016,0.392834,0.53758,0,0,23,0,0
D5000_seed1_monte_carlo_vs_pvs_rep0,5000,1,0,pvs,monte_carlo,second,True,False,45,0.07572849999999999,0.069286,0.143547,0.260539,0,0,22,19857.0,121509.0
D5000_seed1_monte_carlo_vs_pvs_rep1,5000,1,1,monte_carlo,pvs,first,False,False,81,0.22788102439024388,0.236989,0.489302,0.538074,0,0,41,0,0
D5000_seed1_monte_carlo_vs_pvs_rep1,5000,1,1,pvs,monte_carlo,second,True,False,81,0.104688025,0.104551,0.17603,0.220887,0,0,40,59611.0,360494.0
D5000_seed1_monte_carlo_vs_pvs_rep2,5000,1,2,monte_carlo,pvs,first,False,False,29,0.12814826666666665,0.068853,0.338656,0.338656,0,0,15,0,0
D5000_seed1_monte_carlo_vs_pvs_rep2,5000,1,2,pvs,monte_carlo,second,True,False,29,0.04975192857142857,0.0432135,0.09226,0.09226,0,0,14,9120.0,54496.0
D5000_seed1_monte_carlo_vs_pvs_rep3,5000,1,3,monte_carlo,pvs,first,False,False,31,0.184367125,0.144267,0.411398,0.411398,0,0,16,0,0
D5000_seed1_monte_carlo_vs_pvs_rep3,5000,1,3,pvs,monte_carlo,second,True,False,31,0.075782,0.063149,0.152687,0.152687,0,0,15,12599.0,67656.0
D5000_seed1_monte_carlo_vs_pvs_rep4,5000,1,4,monte_carlo,pvs,first,False,False,41,0.18056880952380952,0.105065,0.483064,0.507603,0,0,21,0,0
D5000_seed1_monte_carlo_vs_pvs_rep4,5000,1,4,pvs,monte_carlo,second,True,False,41,0.06910025,0.068074,0.135284,0.196154,0,0,20,14174.0,80571.0
D5000_seed1_monte_carlo_vs_beam_negamax_rep0,5000,1,0,monte_carlo,beam_negamax,first,False,False,35,0.24737738888888888,0.2354835,0.504393,0.504393,0,0,18,0,0
D5000_seed1_monte_carlo_vs_beam_negamax_rep0,5000,1,0,beam_negamax,monte_carlo,second,True,False,35,0.09563088235294118,0.095834,0.136522,0.136522,0,0,17,21327.0,139451.0
D5000_seed1_monte_carlo_vs_beam_negamax_rep1,5000,1,1,monte_carlo,beam_negamax,first,False,False,51,0.21104434615384615,0.1903415,0.438031,0.491181,0,0,26,0,0
D5000_seed1_monte_carlo_vs_beam_negamax_rep1,5000,1,1,beam_negamax,monte_carlo,second,True,False,51,0.0885716,0.083862,0.13313,0.134218,0,0,25,29892.0,194717.0
D5000_seed1_monte_carlo_vs_beam_negamax_rep2,5000,1,2,monte_carlo,beam_negamax,first,False,False,47,0.21942220833333334,0.2220765,0.477151,0.478448,0,0,24,0,0
D5000_seed1_monte_carlo_vs_beam_negamax_rep2,5000,1,2,beam_negamax,monte_carlo,second,True,False,47,0.09927656521739131,0.091769,0.139658,0.141875,0,0,23,30039.0,194326.0
D5000_seed1_monte_carlo_vs_beam_negamax_rep3,5000,1,3,monte_carlo,beam_negamax,first,False,False,19,0.11169979999999999,0.092669,0.333301,0.333301,0,0,10,0,0
