config_id,agent,position_id,seed,risk_level,repetition,selected_edge,score,elapsed_time_sec,timed_out,nodes_searched,completed_root_moves,effective_depth
alpha_beta_d5_b12,alpha_beta,seed0_danger_t70,0,danger,0,63→1,116.5,0.03244954196270555,False,299,5,5
alpha_beta_d5_b12,alpha_beta,seed0_danger_t70,0,danger,1,63→1,116.5,0.032643457991071045,False,299,5,5
alpha_beta_d5_b12,alpha_beta,seed0_danger_t70,0,danger,2,63→1,116.5,0.03261195798404515,False,299,5,5
alpha_beta_d5_b12,alpha_beta,seed0_danger_t70,0,danger,3,63→1,116.5,0.032446707948111,False,299,5,5
alpha_beta_d5_b12,alpha_beta,seed0_danger_t70,0,danger,4,63→1,116.5,0.03240770800039172,False,299,5,5
alpha_beta_d5_b12,alpha_beta,seed0_critical_t75,0,critical,0,63→63,999997.0,0.004820249974727631,False,64,3,5
alpha_beta_d5_b12,alpha_beta,seed0_critical_t75,0,critical,1,63→63,999997.0,0.004826374934054911,False,64,3,5
alpha_beta_d5_b12,alpha_beta,seed0_critical_t75,0,critical,2,63→63,999997.0,0.004791499930433929,False,64,3,5
alpha_beta_d5_b12,alpha_beta,seed0_critical_t75,0,critical,3,63→63,999997.0,0.004784041899256408,False,64,3,5
alpha_beta_d5_b12,alpha_beta,seed0_critical_t75,0,critical,4,63→63,999997.0,0.004781375057063997,False,64,3,5
alpha_beta_d5_b12,alpha_beta,seed1_early_t0,1,normal,0,0→35,866.5,0.42943883303087205,False,4023,12,5
alpha_beta_d5_b12,alpha_beta,seed1_early_t0,1,normal,1,0→35,866.5,0.42507724999450147,False,4023,12,5
alpha_beta_d5_b12,alpha_beta,seed1_early_t0,1,normal,2,0→35,866.5,0.4300058330409229,False,4023,12,5
alpha_beta_d5_b12,alpha_beta,seed1_early_t0,1,normal,3,0→35,866.5,0.4279021250549704,False,4023,12,5
alpha_beta_d5_b12,alpha_beta,seed1_early_t0,1,normal,4,0→35,866.5,0.42854504205752164,False,4023,12,5
alpha_beta_d5_b12,alpha_beta,seed1_middle_t33,1,normal,0,1→20,556.5,0.6589448340237141,False,6664,12,5
alpha_beta_d5_b12,alpha_beta,seed1_middle_t33,1,normal,1,1→20,556.5,0.6603237079689279,False,6664,12,5
alpha_beta_d5_b12,alpha_beta,seed1_middle_t33,1,normal,2,1→20,556.5,0.6623631670372561,False,6664,12,5
alpha_beta_d5_b12,alpha_beta,seed1_middle_t33,1,normal,3,1→20,556.5,0.6694755000062287,False,6664,12,5
alpha_beta_d5_b12,alpha_beta,seed1_middle_t33,1,normal,4,1→20,556.5,0.6545979169895872,False,6664,12,5
alpha_beta_d5_b12,alpha_beta,seed1_late_t57,1,normal,0,1→63,754.0,0.0844927920261398,False,697,12,5
alpha_beta_d5_b12,alpha_beta,seed1_late_t57,1,normal,1,1→63,754.0,0.08405004197265953,False,697,12,5
alpha_beta_d5_b12,alpha_beta,seed1_late_t57,1,normal,2,1→63,754.0,0.0855239590164274,False,697,12,5
alpha_beta_d5_b12,alpha_beta,seed1_late_t57,1,normal,3,1→63,754.0,0.08546587498858571,False,697,12,5
alpha_beta_d5_b12,alpha_beta,seed1_late_t57,1,normal,4,1→63,754.0,0.08501816703937948,False,697,12,5
alpha_beta_d5_b12,alpha_beta,seed1_caution_t48,1,caution,0,63→19,266.5,0.10440179193392396,False,983,9,5
alpha_beta_d5_b12,alpha_beta,seed1_caution_t48,1,caution,1,63→19,266.5,0.10342979209963232,False,983,9,5
alpha_beta_d5_b12,alpha_beta,seed1_caution_t48,1,caution,2,63→19,266.5,0.10332895803730935,False,983,9,5
alpha_beta_d5_b12,alpha_beta,seed1_caution_t48,1,caution,3,63→19,266.5,0.12204679101705551,False,983,9,5
alpha_beta_d5_b12,alpha_beta,seed1_caution_t48,1,caution,4,63→19,266.5,0.10399829200468957,False,983,9,5
alpha_beta_d5_b12,alpha_beta,seed1_danger_t58,1,danger,0,63→0,116.5,0.032668417086824775,False,301,5,5
alpha_beta_d5_b12,alpha_beta,seed1_danger_t58,1,danger,1,63→0,116.5,0.03261395893059671,False,301,5,5
alpha_beta_d5_b12,alpha_beta,seed1_danger_t58,1,danger,2,63→0,116.5,0.03266254207119346,False,301,5,5
alpha_beta_d5_b12,alpha_beta,seed1_danger_t58,1,danger,3,63→0,116.5,0.032474208041094244,False,301,5,5
alpha_beta_d5_b12,alpha_beta,seed1_danger_t58,1,danger,4,63→0,116.5,0.03297070902772248,False,301,5,5
alpha_beta_d5_b12,alpha_beta,seed1_critical_t63,1,critical,0,63→63,999997.0,0.004363457905128598,False,52,3,5
alpha_beta_d5_b12,alpha_beta,seed1_critical_t63,1,critical,1,63→63,999997.0,0.004534916952252388,False,52,3,5
alpha_beta_d5_b12,alpha_beta,seed1_critical_t63,1,critical,2,63→63,999997.0,0.004550291923806071,False,52,3,5
alpha_beta_d5_b12,alpha_beta,seed1_critical_t63,1,critical,3,63→63,999997.0,0.004380041034892201,False,52,3,5
alpha_beta_d5_b12,alpha_beta,seed1_critical_t63,1,critical,4,63→63,999997.0,0.004302541958168149,False,52,3,5
alpha_beta_d5_b16,alpha_beta,seed0_early_t0,0,normal,0,20→20,936.5,0.9736157499719411,False,8675,16,5
alpha_beta_d5_b16,alpha_beta,seed0_early_t0,0,normal,1,20→20,936.5,1.0000383750302717,True,8571,15,5
alpha_beta_d5_b16,alpha_beta,seed0_early_t0,0,normal,2,20→20,936.5,0.9979221250396222,False,8675,16,5
alpha_beta_d5_b16,alpha_beta,seed0_early_t0,0,normal,3,20→20,936.5,1.0000388749176636,True,8637,15,5
alpha_beta_d5_b16,alpha_beta,seed0_early_t0,0,normal,4,20→20,936.5,1.0000918329460546,True,8580,15,5
alpha_beta_d5_b16,alpha_beta,seed0_middle_t39,0,normal,0,55→63,2284.0,0.6029909580247477,False,5039,16,5
alpha_beta_d5_b16,alpha_beta,seed0_middle_t39,0,normal,1,55→63,2284.0,0.6025934159988537,False,5039,16,5
alpha_beta_d5_b16,alpha_beta,seed0_middle_t39,0,normal,2,55→63,2284.0,0.6081702089868486,False,5039,16,5
alpha_beta_d5_b16,alpha_beta,seed0_middle_t39,0,normal,3,55→63,2284.0,0.6125263330759481,False,5039,16,5
alpha_beta_d5_b16,alpha_beta,seed0_middle_t39,0,normal,4,55→63,2284.0,0.6017903750762343,False,5039,16,5
alpha_beta_d5_b16,alpha_beta,seed0_late_t69,0,normal,0,1→63,3526.0,0.14933370798826218,False,1147,16,5
alpha_beta_d5_b16,alpha_beta,seed0_late_t69,0,normal,1,1→63,3526.0,0.154128959053196,False,1147,16,5
alpha_beta_d5_b16,alpha_beta,seed0_late_t69,0,normal,2,1→63,3526.0,0.1530342090409249,False,1147,16,5
alpha_beta_d5_b16,alpha_beta,seed0_late_t69,0,normal,3,1→63,3526.0,0.1510940829757601,False,1147,16,5
alpha_beta_d5_b16,alpha_beta,seed0_late_t69,0,normal,4,1→63,3526.0,0.15073954197578132,False,1147,16,5
alpha_beta_d5_b16,alpha_beta,seed0_caution_t60,0,caution,0,63→19,266.5,0.11924337490927428,False,1144,9,5
alpha_beta_d5_b16,alpha_beta,seed0_caution_t60,0,caution,1,63→19,266.5,0.1188445839798078,False,1144,9,5
alpha_beta_d5_b16,alpha_beta,seed0_caution_t60,0,caution,2,63→19,266.5,0.12127037497702986,False,1144,9,5
alpha_beta_d5_b16,alpha_beta,seed0_caution_t60,0,caution,3,63→19,266.5,0.11942658305633813,False,1144,9,5
alpha_beta_d5_b16,alpha_beta,seed0_caution_t60,0,caution,4,63→19,266.5,0.11956658295821398,False,1144,9,5
alpha_beta_d5_b16,alpha_beta,seed0_danger_t70,0,danger,0,63→1,116.5,0.048153750016354024,False,420,5,5
alpha_beta_d5_b16,alpha_beta,seed0_danger_t70,0,danger,1,63→1,116.5,0.048414999968372285,False,420,5,5
alpha_beta_d5_b16,alpha_beta,seed0_danger_t70,0,danger,2,63→1,116.5,0.048256375011987984,False,420,5,5
alpha_beta_d5_b16,alpha_beta,seed0_danger_t70,0,danger,3,63→1,116.5,0.04811270907521248,False,420,5,5
alpha_beta_d5_b16,alpha_beta,seed0_danger_t70,0,danger,4,63→1,116.5,0.04839383310172707,False,420,5,5
alpha_beta_d5_b16,alpha_beta,seed0_critical_t75,0,critical,0,63→63,999997.0,0.006697415956296027,False,84,3,5
alpha_beta_d5_b16,alpha_beta,seed0_critical_t75,0,critical,1,63→63,999997.0,0.00670441600959748,False,84,3,5
alpha_beta_d5_b16,alpha_beta,seed0_critical_t75,0,critical,2,63→63,999997.0,0.006762958015315235,False,84,3,5
alpha_beta_d5_b16,alpha_beta,seed0_critical_t75,0,critical,3,63→63,999997.0,0.006709749926812947,False,84,3,5
alpha_beta_d5_b16,alpha_beta,seed0_critical_t75,0,critical,4,63→63,999997.0,0.006703707971610129,False,84,3,5
alpha_beta_d5_b16,alpha_beta,seed1_early_t0,1,normal,0,20→20,896.5,1.0000368329929188,True,8920,13,5
alpha_beta_d5_b16,alpha_beta,seed1_early_t0,1,normal,1,20→20,896.5,1.0000387909822166,True,9033,13,5
alpha_beta_d5_b16,alpha_beta,seed1_early_t0,1,normal,2,20→20,896.5,1.0000387909822166,True,9041,13,5
alpha_beta_d5_b16,alpha_beta,seed1_early_t0,1,normal,3,20→20,896.5,1.0000380830606446,True,8673,13,5
alpha_beta_d5_b16,alpha_beta,seed1_early_t0,1,normal,4,20→20,896.5,1.0000356669770554,True,9119,13,5
alpha_beta_d5_b16,alpha_beta,seed1_middle_t33,1,normal,0,1→63,734.0,0.6663583340123296,False,5755,16,5
alpha_beta_d5_b16,alpha_beta,seed1_middle_t33,1,normal,1,1→63,734.0,0.686358958017081,False,5755,16,5
alpha_beta_d5_b16,alpha_beta,seed1_middle_t33,1,normal,2,1→63,734.0,0.6621649169828743,False,5755,16,5
alpha_beta_d5_b16,alpha_beta,seed1_middle_t33,1,normal,3,1→63,734.0,0.6579999169334769,False,5755,16,5
alpha_beta_d5_b16,alpha_beta,seed1_middle_t33,1,normal,4,1→63,734.0,0.6632626670179889,False,5755,16,5
alpha_beta_d5_b16,alpha_beta,seed1_late_t57,1,normal,0,1→63,754.0,0.17228924995288253,False,1376,16,5
alpha_beta_d5_b16,alpha_beta,seed1_late_t57,1,normal,1,1→63,754.0,0.17074249999132007,False,1376,16,5
alpha_beta_d5_b16,alpha_beta,seed1_late_t57,1,normal,2,1→63,754.0,0.17316433298401535,False,1376,16,5
alpha_beta_d5_b16,alpha_beta,seed1_late_t57,1,normal,3,1→63,754.0,0.1791422909591347,False,1376,16,5
alpha_beta_d5_b16,alpha_beta,seed1_late_t57,1,normal,4,1→63,754.0,0.17364412499591708,False,1376,16,5
alpha_beta_d5_b16,alpha_beta,seed1_caution_t48,1,caution,0,63→19,266.5,0.11679145891685039,False,1122,9,5
alpha_beta_d5_b16,alpha_beta,seed1_caution_t48,1,caution,1,63→19,266.5,0.11614800000097603,False,1122,9,5
alpha_beta_d5_b16,alpha_beta,seed1_caution_t48,1,caution,2,63→19,266.5,0.11679037497378886,False,1122,9,5
alpha_beta_d5_b16,alpha_beta,seed1_caution_t48,1,caution,3,63→19,266.5,0.1165324590401724,False,1122,9,5
alpha_beta_d5_b16,alpha_beta,seed1_caution_t48,1,caution,4,63→19,266.5,0.11627762496937066,False,1122,9,5
alpha_beta_d5_b16,alpha_beta,seed1_danger_t58,1,danger,0,63→0,116.5,0.04700408398639411,False,410,5,5
alpha_beta_d5_b16,alpha_beta,seed1_danger_t58,1,danger,1,63→0,116.5,0.04708841594401747,False,410,5,5
alpha_beta_d5_b16,alpha_beta,seed1_danger_t58,1,danger,2,63→0,116.5,0.04697670799214393,False,410,5,5
alpha_beta_d5_b16,alpha_beta,seed1_danger_t58,1,danger,3,63→0,116.5,0.04693258402403444,False,410,5,5
alpha_beta_d5_b16,alpha_beta,seed1_danger_t58,1,danger,4,63→0,116.5,0.04697404196485877,False,410,5,5
alpha_beta_d5_b16,alpha_beta,seed1_critical_t63,1,critical,0,63→63,999997.0,0.007264334009960294,False,78,3,5
alpha_beta_d5_b16,alpha_beta,seed1_critical_t63,1,critical,1,63→63,999997.0,0.0072685410268604755,False,78,3,5
alpha_beta_d5_b16,alpha_beta,seed1_critical_t63,1,critical,2,63→63,999997.0,0.007190707954578102,False,78,3,5
alpha_beta_d5_b16,alpha_beta,seed1_critical_t63,1,critical,3,63→63,999997.0,0.007278832956217229,False,78,3,5
alpha_beta_d5_b16,alpha_beta,seed1_critical_t63,1,critical,4,63→63,999997.0,0.007227792055346072,False,78,3,5
pvs_d3_b8,pvs,seed0_early_t0,0,normal,0,0→35,906.5,0.016220000106841326,False,98,8,3
pvs_d3_b8,pvs,seed0_early_t0,0,normal,1,0→35,906.5,0.015844832989387214,False,98,8,3
pvs_d3_b8,pvs,seed0_early_t0,0,normal,2,0→35,906.5,0.015747042023576796,False,98,8,3
pvs_d3_b8,pvs,seed0_early_t0,0,normal,3,0→35,906.5,0.01581766700837761,False,98,8,3
pvs_d3_b8,pvs,seed0_early_t0,0,normal,4,0→35,906.5,0.015739333000965416,False,98,8,3
pvs_d3_b8,pvs,seed0_middle_t39,0,normal,0,55→63,2284.0,0.014197333948686719,False,141,8,3
pvs_d3_b8,pvs,seed0_middle_t39,0,normal,1,55→63,2284.0,0.014101541950367391,False,141,8,3
pvs_d3_b8,pvs,seed0_middle_t39,0,normal,2,55→63,2284.0,0.014040792011655867,False,141,8,3
pvs_d3_b8,pvs,seed0_middle_t39,0,normal,3,55→63,2284.0,0.014067917014472187,False,141,8,3
pvs_d3_b8,pvs,seed0_middle_t39,0,normal,4,55→63,2284.0,0.014037625049240887,False,141,8,3
pvs_d3_b8,pvs,seed0_late_t69,0,normal,0,1→63,3526.0,0.011171874939464033,False,86,8,3
pvs_d3_b8,pvs,seed0_late_t69,0,normal,1,1→63,3526.0,0.01113029196858406,False,86,8,3
pvs_d3_b8,pvs,seed0_late_t69,0,normal,2,1→63,3526.0,0.011258458020165563,False,86,8,3
pvs_d3_b8,pvs,seed0_late_t69,0,normal,3,1→63,3526.0,0.01129470905289054,False,86,8,3
pvs_d3_b8,pvs,seed0_late_t69,0,normal,4,1→63,3526.0,0.011162000009790063,False,86,8,3
pvs_d3_b8,pvs,seed0_caution_t60,0,caution,0,63→19,296.5,0.015364208025857806,False,141,8,3
pvs_d3_b8,pvs,seed0_caution_t60,0,caution,1,63→19,296.5,0.015284333028830588,False,141,8,3
pvs_d3_b8,pvs,seed0_caution_t60,0,caution,2,63→19,296.5,0.015166291035711765,False,141,8,3
pvs_d3_b8,pvs,seed0_caution_t60,0,caution,3,63→19,296.5,0.015272499993443489,False,141,8,3
pvs_d3_b8,pvs,seed0_caution_t60,0,caution,4,63→19,296.5,0.015157290967181325,False,141,8,3
pvs_d3_b8,pvs,seed0_danger_t70,0,danger,0,63→1,146.5,0.009196124970912933,False,72,5,3
pvs_d3_b8,pvs,seed0_danger_t70,0,danger,1,63→1,146.5,0.009177334024570882,False,72,5,3
pvs_d3_b8,pvs,seed0_danger_t70,0,danger,2,63→1,146.5,0.009155084029771388,False,72,5,3
pvs_d3_b8,pvs,seed0_danger_t70,0,danger,3,63→1,146.5,0.009162375004962087,False,72,5,3
pvs_d3_b8,pvs,seed0_danger_t70,0,danger,4,63→1,146.5,0.009223958011716604,False,72,5,3
pvs_d3_b8,pvs,seed0_critical_t75,0,critical,0,63→63,999997.0,0.0008710830006748438,False,13,3,3
pvs_d3_b8,pvs,seed0_critical_t75,0,critical,1,63→63,999997.0,0.0008604159811511636,False,13,3,3
pvs_d3_b8,pvs,seed0_critical_t75,0,critical,2,63→63,999997.0,0.0008557499386370182,False,13,3,3
pvs_d3_b8,pvs,seed0_critical_t75,0,critical,3,63→63,999997.0,0.0008651670068502426,False,13,3,3
pvs_d3_b8,pvs,seed0_critical_t75,0,critical,4,63→63,999997.0,0.000863292021676898,False,13,3,3
pvs_d3_b8,pvs,seed1_early_t0,1,normal,0,0→35,886.5,0.016415958059951663,False,99,8,3
pvs_d3_b8,pvs,seed1_early_t0,1,normal,1,0→35,886.5,0.016050374950282276,False,99,8,3
pvs_d3_b8,pvs,seed1_early_t0,1,normal,2,0→35,886.5,0.01592012506444007,False,99,8,3
pvs_d3_b8,pvs,seed1_early_t0,1,normal,3,0→35,886.5,0.01587320805992931,False,99,8,3
pvs_d3_b8,pvs,seed1_early_t0,1,normal,4,0→35,886.5,0.01596795895602554,False,99,8,3
pvs_d3_b8,pvs,seed1_middle_t33,1,normal,0,1→63,734.0,0.012698750011622906,False,141,8,3
pvs_d3_b8,pvs,seed1_middle_t33,1,normal,1,1→63,734.0,0.01267820899374783,False,141,8,3
pvs_d3_b8,pvs,seed1_middle_t33,1,normal,2,1→63,734.0,0.01267358404584229,False,141,8,3
pvs_d3_b8,pvs,seed1_middle_t33,1,normal,3,1→63,734.0,0.01258758397307247,False,141,8,3
pvs_d3_b8,pvs,seed1_middle_t33,1,normal,4,1→63,734.0,0.012584874988533556,False,141,8,3
pvs_d3_b8,pvs,seed1_late_t57,1,normal,0,1→63,734.0,0.012199041084386408,False,105,8,3
pvs_d3_b8,pvs,seed1_late_t57,1,normal,1,1→63,734.0,0.01232545799575746,False,105,8,3
pvs_d3_b8,pvs,seed1_late_t57,1,normal,2,1→63,734.0,0.012262124917469919,False,105,8,3
pvs_d3_b8,pvs,seed1_late_t57,1,normal,3,1→63,734.0,0.012322416994720697,False,105,8,3
pvs_d3_b8,pvs,seed1_late_t57,1,normal,4,1→63,734.0,0.012361166998744011,False,105,8,3
pvs_d3_b8,pvs,seed1_caution_t48,1,caution,0,63→19,296.5,0.01513662503566593,False,141,8,3
pvs_d3_b8,pvs,seed1_caution_t48,1,caution,1,63→19,296.5,0.014974624966271222,False,141,8,3
pvs_d3_b8,pvs,seed1_caution_t48,1,caution,2,63→19,296.5,0.014913125080056489,False,141,8,3
pvs_d3_b8,pvs,seed1_caution_t48,1,caution,3,63→19,296.5,0.014904375071637332,False,141,8,3
pvs_d3_b8,pvs,seed1_caution_t48,1,caution,4,63→19,296.5,0.015055374940857291,False,141,8,3
pvs_d3_b8,pvs,seed1_danger_t58,1,danger,0,63→0,146.5,0.009040207951329648,False,72,5,3
pvs_d3_b8,pvs,seed1_danger_t58,1,danger,1,63→0,146.5,0.009013792034238577,False,72,5,3
pvs_d3_b8,pvs,seed1_danger_t58,1,danger,2,63→0,146.5,0.009029790991917253,False,72,5,3
pvs_d3_b8,pvs,seed1_danger_t58,1,danger,3,63→0,146.5,0.009008374996483326,False,72,5,3
pvs_d3_b8,pvs,seed1_danger_t58,1,danger,4,63→0,146.5,0.009050749940797687,False,72,5,3
pvs_d3_b8,pvs,seed1_critical_t63,1,critical,0,63→63,999997.0,0.0008698750752955675,False,13,3,3
pvs_d3_b8,pvs,seed1_critical_t63,1,critical,1,63→63,999997.0,0.0008493328932672739,False,13,3,3
pvs_d3_b8,pvs,seed1_critical_t63,1,critical,2,63→63,999997.0,0.0008515840163454413,False,13,3,3
pvs_d3_b8,pvs,seed1_critical_t63,1,critical,3,63→63,999997.0,0.0008489160099998116,False,13,3,3
pvs_d3_b8,pvs,seed1_critical_t63,1,critical,4,63→63,999997.0,0.0008460419485345483,False,13,3,3
pvs_d3_b12,pvs,seed0_early_t0,0,normal,0,0→35,906.5,0.026627834071405232,False,196,12,3
pvs_d3_b12,pvs,seed0_early_t0,0,normal,1,0→35,906.5,0.02656712511088699,False,196,12,3
pvs_d3_b12,pvs,seed0_early_t0,0,normal,2,0→35,906.5,0.026549375033937395,False,196,12,3
pvs_d3_b12,pvs,seed0_early_t0,0,normal,3,0→35,906.5,0.026393292006105185,False,196,12,3
pvs_d3_b12,pvs,seed0_early_t0,0,normal,4,0→35,906.5,0.026486124959774315,False,196,12,3
pvs_d3_b12,pvs,seed0_middle_t39,0,normal,0,55→63,2284.0,0.02858800010289997,False,265,12,3
pvs_d3_b12,pvs,seed0_middle_t39,0,normal,1,55→63,2284.0,0.028536791913211346,False,265,12,3
pvs_d3_b12,pvs,seed0_middle_t39,0,normal,2,55→63,2284.0,0.028526167036034167,False,265,12,3
pvs_d3_b12,pvs,seed0_middle_t39,0,normal,3,55→63,2284.0,0.028535582940094173,False,265,12,3
pvs_d3_b12,pvs,seed0_middle_t39,0,normal,4,55→63,2284.0,0.028451666934415698,False,265,12,3
pvs_d3_b12,pvs,seed0_late_t69,0,normal,0,1→63,3526.0,0.016532208072021604,False,126,12,3
pvs_d3_b12,pvs,seed0_late_t69,0,normal,1,1→63,3526.0,0.01648033398669213,False,126,12,3
pvs_d3_b12,pvs,seed0_late_t69,0,normal,2,1→63,3526.0,0.01651470793876797,False,126,12,3
pvs_d3_b12,pvs,seed0_late_t69,0,normal,3,1→63,3526.0,0.016474125091917813,False,126,12,3
pvs_d3_b12,pvs,seed0_late_t69,0,normal,4,1→63,3526.0,0.016494374955073,False,126,12,3
pvs_d3_b12,pvs,seed0_caution_t60,0,caution,0,63→19,296.5,0.017219332978129387,False,163,9,3
pvs_d3_b12,pvs,seed0_caution_t60,0,caution,1,63→19,296.5,0.01716462499462068,False,163,9,3
pvs_d3_b12,pvs,seed0_caution_t60,0,caution,2,63→19,296.5,0.017227333039045334,False,163,9,3
pvs_d3_b12,pvs,seed0_caution_t60,0,caution,3,63→19,296.5,0.01725124998483807,False,163,9,3
pvs_d3_b12,pvs,seed0_caution_t60,0,caution,4,63→19,296.5,0.01718937500845641,False,163,9,3
pvs_d3_b12,pvs,seed0_danger_t70,0,danger,0,63→1,146.5,0.012420541024766862,False,96,5,3
pvs_d3_b12,pvs,seed0_danger_t70,0,danger,1,63→1,146.5,0.012350208009593189,False,96,5,3
pvs_d3_b12,pvs,seed0_danger_t70,0,danger,2,63→1,146.5,0.01239424990490079,False,96,5,3
pvs_d3_b12,pvs,seed0_danger_t70,0,danger,3,63→1,146.5,0.012362250010482967,False,96,5,3
pvs_d3_b12,pvs,seed0_danger_t70,0,danger,4,63→1,146.5,0.012400874984450638,False,96,5,3
pvs_d3_b12,pvs,seed0_critical_t75,0,critical,0,63→63,999997.0,0.001268708030693233,False,17,3,3
pvs_d3_b12,pvs,seed0_critical_t75,0,critical,1,63→63,999997.0,0.0012478330172598362,False,17,3,3
pvs_d3_b12,pvs,seed0_critical_t75,0,critical,2,63→63,999997.0,0.0012607090175151825,False,17,3,3
pvs_d3_b12,pvs,seed0_critical_t75,0,critical,3,63→63,999997.0,0.0012675410835072398,False,17,3,3
pvs_d3_b12,pvs,seed0_critical_t75,0,critical,4,63→63,999997.0,0.001260792021639645,False,17,3,3
pvs_d3_b12,pvs,seed1_early_t0,1,normal,0,0→35,886.5,0.02766091702505946,False,197,12,3
pvs_d3_b12,pvs,seed1_early_t0,1,normal,1,0→35,886.5,0.02752487501129508,False,197,12,3
pvs_d3_b12,pvs,seed1_early_t0,1,normal,2,0→35,886.5,0.02714208303950727,False,197,12,3
pvs_d3_b12,pvs,seed1_early_t0,1,normal,3,0→35,886.5,0.02738612494431436,False,197,12,3
pvs_d3_b12,pvs,seed1_early_t0,1,normal,4,0→35,886.5,0.027586290962062776,False,197,12,3
pvs_d3_b12,pvs,seed1_middle_t33,1,normal,0,1→20,556.5,0.0513173749204725,False,524,12,3
pvs_d3_b12,pvs,seed1_middle_t33,1,normal,1,1→20,556.5,0.05101345805451274,False,524,12,3
pvs_d3_b12,pvs,seed1_middle_t33,1,normal,2,1→20,556.5,0.05120737501420081,False,524,12,3
pvs_d3_b12,pvs,seed1_middle_t33,1,normal,3,1→20,556.5,0.050986459013074636,False,524,12,3
pvs_d3_b12,pvs,seed1_middle_t33,1,normal,4,1→20,556.5,0.051926375017501414,False,524,12,3
pvs_d3_b12,pvs,seed1_late_t57,1,normal,0,1→63,754.0,0.01903629198204726,False,154,12,3
pvs_d3_b12,pvs,seed1_late_t57,1,normal,1,1→63,754.0,0.01889208296779543,False,154,12,3
pvs_d3_b12,pvs,seed1_late_t57,1,normal,2,1→63,754.0,0.018824500031769276,False,154,12,3
pvs_d3_b12,pvs,seed1_late_t57,1,normal,3,1→63,754.0,0.018773208023048937,False,154,12,3
pvs_d3_b12,pvs,seed1_late_t57,1,normal,4,1→63,754.0,0.01870658400002867,False,154,12,3
pvs_d3_b12,pvs,seed1_caution_t48,1,caution,0,63→19,296.5,0.017163207987323403,False,163,9,3
pvs_d3_b12,pvs,seed1_caution_t48,1,caution,1,63→19,296.5,0.017049374990165234,False,163,9,3
pvs_d3_b12,pvs,seed1_caution_t48,1,caution,2,63→19,296.5,0.017005665926262736,False,163,9,3
pvs_d3_b12,pvs,seed1_caution_t48,1,caution,3,63→19,296.5,0.017006791895255446,False,163,9,3
pvs_d3_b12,pvs,seed1_caution_t48,1,caution,4,63→19,296.5,0.01699562498833984,False,163,9,3
pvs_d3_b12,pvs,seed1_danger_t58,1,danger,0,63→0,146.5,0.012174541945569217,False,96,5,3
pvs_d3_b12,pvs,seed1_danger_t58,1,danger,1,63→0,146.5,0.012129124952480197,False,96,5,3
pvs_d3_b12,pvs,seed1_danger_t58,1,danger,2,63→0,146.5,0.012067709001712501,False,96,5,3
pvs_d3_b12,pvs,seed1_danger_t58,1,danger,3,63→0,146.5,0.012090125004760921,False,96,5,3
pvs_d3_b12,pvs,seed1_danger_t58,1,danger,4,63→0,146.5,0.01201533293351531,False,96,5,3
pvs_d3_b12,pvs,seed1_critical_t63,1,critical,0,63→63,999997.0,0.0013204999268054962,False,17,3,3
pvs_d3_b12,pvs,seed1_critical_t63,1,critical,1,63→63,999997.0,0.001302708056755364,False,17,3,3
pvs_d3_b12,pvs,seed1_critical_t63,1,critical,2,63→63,999997.0,0.00129725004080683,False,17,3,3
pvs_d3_b12,pvs,seed1_critical_t63,1,critical,3,63→63,999997.0,0.0012966250069439411,False,17,3,3
pvs_d3_b12,pvs,seed1_critical_t63,1,critical,4,63→63,999997.0,0.0013095419853925705,False,17,3,3
pvs_d3_b16,pvs,seed0_early_t0,0,normal,0,20→20,1720.0,0.05148595804348588,False,416,16,3
pvs_d3_b16,pvs,seed0_early_t0,0,normal,1,20→20,1720.0,0.051107791950926185,False,416,16,3
pvs_d3_b16,pvs,seed0_early_t0,0,normal,2,20→20,1720.0,0.050649791955947876,False,416,16,3
pvs_d3_b16,pvs,seed0_early_t0,0,normal,3,20→20,1720.0,0.05071116704493761,False,416,16,3
pvs_d3_b16,pvs,seed0_early_t0,0,normal,4,20→20,1720.0,0.05049449997022748,False,416,16,3
pvs_d3_b16,pvs,seed0_middle_t39,0,normal,0,55→63,2284.0,0.043079459108412266,False,380,16,3
pvs_d3_b16,pvs,seed0_middle_t39,0,normal,1,55→63,2284.0,0.04318954097107053,False,380,16,3
pvs_d3_b16,pvs,seed0_middle_t39,0,normal,2,55→63,2284.0,0.043153584003448486,False,380,16,3
pvs_d3_b16,pvs,seed0_middle_t39,0,normal,3,55→63,2284.0,0.04309024999383837,False,380,16,3
pvs_d3_b16,pvs,seed0_middle_t39,0,normal,4,55→63,2284.0,0.043074166984297335,False,380,16,3
pvs_d3_b16,pvs,seed0_late_t69,0,normal,0,1→63,3526.0,0.023606208036653697,False,178,16,3
pvs_d3_b16,pvs,seed0_late_t69,0,normal,1,1→63,3526.0,0.023583582951687276,False,178,16,3
pvs_d3_b16,pvs,seed0_late_t69,0,normal,2,1→63,3526.0,0.02365470805671066,False,178,16,3
pvs_d3_b16,pvs,seed0_late_t69,0,normal,3,1→63,3526.0,0.023859249893575907,False,178,16,3
pvs_d3_b16,pvs,seed0_late_t69,0,normal,4,1→63,3526.0,0.023829750018194318,False,178,16,3
pvs_d3_b16,pvs,seed0_caution_t60,0,caution,0,63→19,296.5,0.01922337501309812,False,185,9,3
