match_id,turn,risk_level,root_candidate_count,nodes_searched,elapsed_time_sec,null_window_searches,research_count,research_rate,had_research
D20000_seed0_pvs_vs_beam_negamax,117,normal,52,1279,0.141354,862,11,0.012761020881670533,True
D20000_seed0_pvs_vs_beam_negamax,119,normal,52,1279,0.139399,862,11,0.012761020881670533,True
D20000_seed0_pvs_vs_beam_negamax,121,normal,52,1279,0.140619,862,11,0.012761020881670533,True
D20000_seed0_pvs_vs_beam_negamax,123,normal,62,1277,0.13922,860,11,0.012790697674418604,True
D20000_seed0_pvs_vs_beam_negamax,125,normal,62,1763,0.193626,1196,20,0.016722408026755852,True
D20000_seed0_pvs_vs_beam_negamax,127,normal,62,1476,0.168563,996,11,0.01104417670682731,True
D20000_seed0_pvs_vs_beam_negamax,129,normal,62,1235,0.144181,825,9,0.01090909090909091,True
D20000_seed0_pvs_vs_beam_negamax,131,normal,53,920,0.109309,667,3,0.004497751124437781,True
D20000_seed0_pvs_vs_beam_negamax,133,normal,42,776,0.092029,551,2,0.003629764065335753,True
D20000_seed0_pvs_vs_beam_negamax,135,normal,52,533,0.078621,364,2,0.005494505494505495,True
D20000_seed0_pvs_vs_beam_negamax,137,normal,54,890,0.119514,623,9,0.014446227929373997,True
D20000_seed0_pvs_vs_beam_negamax,139,normal,54,860,0.104918,600,11,0.018333333333333333,True
D20000_seed0_pvs_vs_beam_negamax,141,normal,54,466,0.052927,303,5,0.0165016501650165,True
D20000_seed0_pvs_vs_beam_negamax,143,normal,62,478,0.055513,283,3,0.01060070671378092,True
D20000_seed0_pvs_vs_beam_negamax,145,normal,60,171,0.016039,83,0,0.0,False
D20000_seed0_pvs_vs_beam_negamax,147,normal,59,111,0.008686,49,0,0.0,False
D20000_seed0_pvs_vs_beam_negamax,149,normal,55,39,0.002511,21,0,0.0,False
D20000_seed1_greedy_vs_pvs,2,normal,18,2070,0.168622,1424,20,0.014044943820224719,True
D20000_seed1_greedy_vs_pvs,4,normal,17,1879,0.150713,1286,18,0.013996889580093312,True
D20000_seed1_greedy_vs_pvs,6,normal,20,1672,0.143568,1242,13,0.010466988727858293,True
D20000_seed1_greedy_vs_pvs,8,normal,20,1049,0.096648,779,5,0.006418485237483954,True
D20000_seed1_greedy_vs_pvs,10,normal,21,901,0.084571,658,1,0.001519756838905775,True
D20000_seed1_greedy_vs_pvs,12,normal,15,893,0.085848,628,0,0.0,False
D20000_seed1_greedy_vs_pvs,14,normal,40,860,0.088161,617,1,0.0016207455429497568,True
D20000_seed1_greedy_vs_pvs,16,normal,34,1055,0.107928,773,4,0.00517464424320828,True
D20000_seed1_greedy_vs_pvs,18,normal,28,844,0.087996,604,1,0.0016556291390728477,True
D20000_seed1_greedy_vs_pvs,20,normal,36,824,0.088197,587,0,0.0,False
D20000_seed1_greedy_vs_pvs,22,normal,40,836,0.152478,599,1,0.001669449081803005,True
D20000_seed1_greedy_vs_pvs,24,normal,48,967,0.240324,709,2,0.0028208744710860366,True
D20000_seed1_greedy_vs_pvs,26,normal,38,1323,0.287578,887,7,0.007891770011273957,True
D20000_seed1_greedy_vs_pvs,28,normal,39,982,0.256063,720,2,0.002777777777777778,True
D20000_seed1_greedy_vs_pvs,30,normal,38,820,0.208909,585,0,0.0,False
D20000_seed1_greedy_vs_pvs,32,normal,44,1337,0.218779,894,9,0.010067114093959731,True
D20000_seed1_greedy_vs_pvs,34,normal,44,1331,0.154541,886,7,0.007900677200902935,True
D20000_seed1_greedy_vs_pvs,36,normal,48,931,0.113428,676,6,0.008875739644970414,True
D20000_seed1_greedy_vs_pvs,38,normal,53,1596,0.167534,1085,12,0.011059907834101382,True
D20000_seed1_greedy_vs_pvs,40,normal,53,1442,0.152366,971,10,0.010298661174047374,True
D20000_seed1_greedy_vs_pvs,42,normal,54,985,0.113586,724,3,0.004143646408839779,True
D20000_seed1_greedy_vs_pvs,44,normal,55,933,0.109653,674,2,0.002967359050445104,True
D20000_seed1_greedy_vs_pvs,46,normal,47,747,0.083026,487,0,0.0,False
D20000_seed1_greedy_vs_pvs,48,normal,53,631,0.073903,435,0,0.0,False
D20000_seed1_greedy_vs_pvs,50,normal,53,631,0.074301,435,0,0.0,False
D20000_seed1_greedy_vs_pvs,52,normal,53,647,0.075819,449,1,0.0022271714922048997,True
D20000_seed1_greedy_vs_pvs,54,normal,53,758,0.091653,535,2,0.003738317757009346,True
D20000_seed1_greedy_vs_pvs,56,normal,53,530,0.064021,357,2,0.0056022408963585435,True
D20000_seed1_greedy_vs_pvs,58,normal,53,746,0.087008,516,5,0.009689922480620155,True
D20000_seed1_greedy_vs_pvs,60,normal,53,476,0.055093,310,2,0.0064516129032258064,True
D20000_seed1_greedy_vs_pvs,62,normal,54,439,0.048689,277,3,0.010830324909747292,True
D20000_seed1_greedy_vs_pvs,64,normal,59,480,0.051925,304,3,0.009868421052631578,True
D20000_seed1_greedy_vs_pvs,66,normal,59,341,0.040331,204,0,0.0,False
D20000_seed1_greedy_vs_pvs,68,normal,59,341,0.04207,204,0,0.0,False
D20000_seed1_greedy_vs_pvs,70,normal,59,343,0.041344,218,1,0.0045871559633027525,True
D20000_seed1_greedy_vs_pvs,72,normal,59,498,0.058269,320,5,0.015625,True
D20000_seed1_greedy_vs_pvs,74,normal,59,414,0.045875,251,3,0.01195219123505976,True
D20000_seed1_greedy_vs_pvs,76,normal,59,189,0.01699,101,0,0.0,False
D20000_seed1_greedy_vs_pvs,78,normal,59,132,0.0101,70,0,0.0,False
D20000_seed1_greedy_vs_pvs,80,normal,53,39,0.002257,21,0,0.0,False
D20000_seed1_alpha_beta_vs_pvs,2,normal,18,2070,0.168724,1424,20,0.014044943820224719,True
D20000_seed1_alpha_beta_vs_pvs,4,normal,15,1055,0.094529,755,2,0.0026490066225165563,True
D20000_seed1_alpha_beta_vs_pvs,6,normal,14,1064,0.09263,754,1,0.001326259946949602,True
D20000_seed1_alpha_beta_vs_pvs,8,normal,13,1123,0.113067,754,2,0.002652519893899204,True
D20000_seed1_alpha_beta_vs_pvs,10,normal,39,1608,0.219911,1170,14,0.011965811965811967,True
D20000_seed1_alpha_beta_vs_pvs,12,normal,38,3478,0.438084,2453,27,0.0110069302894415,True
D20000_seed1_alpha_beta_vs_pvs,14,normal,19,2423,0.265536,1717,20,0.011648223645894,True
D20000_seed1_alpha_beta_vs_pvs,16,normal,38,3896,0.39239,2774,21,0.007570295602018745,True
D20000_seed1_alpha_beta_vs_pvs,18,normal,37,4133,0.390998,2899,24,0.008278716798896172,True
D20000_seed1_alpha_beta_vs_pvs,20,normal,36,3662,0.343218,2564,24,0.0093603744149766,True
D20000_seed1_alpha_beta_vs_pvs,22,normal,36,3733,0.350367,2611,24,0.009191880505553428,True
D20000_seed1_alpha_beta_vs_pvs,24,normal,38,3808,0.573631,2669,26,0.009741476208317721,True
D20000_seed1_alpha_beta_vs_pvs,26,normal,38,3794,0.395061,2661,28,0.010522360015031942,True
D20000_seed1_alpha_beta_vs_pvs,28,normal,34,4001,0.387867,2809,28,0.009967960128159488,True
D20000_seed1_alpha_beta_vs_pvs,30,normal,36,2320,0.222452,1630,18,0.011042944785276074,True
D20000_seed1_alpha_beta_vs_pvs,32,normal,33,3693,0.350542,2598,28,0.01077752117013087,True
D20000_seed1_alpha_beta_vs_pvs,34,normal,24,3823,0.348748,2681,28,0.010443864229765013,True
D20000_seed1_alpha_beta_vs_pvs,36,normal,18,3308,0.307909,2392,30,0.01254180602006689,True
D20000_seed1_alpha_beta_vs_pvs,38,normal,34,3778,0.346599,2664,28,0.010510510510510511,True
D20000_seed1_alpha_beta_vs_pvs,40,normal,28,2240,0.227311,1637,16,0.009773976786805132,True
D20000_seed1_alpha_beta_vs_pvs,42,normal,36,2588,0.243403,1870,17,0.00909090909090909,True
D20000_seed1_alpha_beta_vs_pvs,44,normal,40,2775,0.264008,2004,7,0.003493013972055888,True
D20000_seed1_alpha_beta_vs_pvs,46,normal,48,5551,0.505416,3905,37,0.009475032010243278,True
D20000_seed1_alpha_beta_vs_pvs,48,normal,27,3932,0.363474,2796,25,0.00894134477825465,True
D20000_seed1_alpha_beta_vs_pvs,50,normal,26,2896,0.267382,2034,15,0.007374631268436578,True
D20000_seed1_alpha_beta_vs_pvs,52,normal,37,1331,0.13535,976,4,0.004098360655737705,True
D20000_seed1_alpha_beta_vs_pvs,54,normal,10,1581,0.159217,1177,19,0.016142735768903994,True
D20000_seed1_alpha_beta_vs_pvs,56,normal,33,3101,0.295972,2186,34,0.01555352241537054,True
D20000_seed1_alpha_beta_vs_pvs,58,normal,36,2106,0.207161,1439,19,0.01320361362056984,True
D20000_seed1_alpha_beta_vs_pvs,60,normal,16,2327,0.225671,1622,19,0.011713933415536375,True
D20000_seed1_alpha_beta_vs_pvs,62,normal,32,3067,0.290199,2115,40,0.018912529550827423,True
D20000_seed1_alpha_beta_vs_pvs,64,normal,36,2041,0.197126,1403,29,0.020669992872416252,True
D20000_seed1_alpha_beta_vs_pvs,66,normal,47,3046,0.285437,2168,30,0.013837638376383764,True
D20000_seed1_alpha_beta_vs_pvs,68,normal,36,2199,0.215131,1512,19,0.012566137566137565,True
D20000_seed1_alpha_beta_vs_pvs,70,normal,35,2074,0.204022,1433,17,0.011863224005582694,True
D20000_seed1_alpha_beta_vs_pvs,72,normal,16,2338,0.225576,1643,17,0.010346926354230066,True
D20000_seed1_alpha_beta_vs_pvs,74,normal,32,3188,0.303024,2217,36,0.016238159675236806,True
D20000_seed1_alpha_beta_vs_pvs,76,normal,35,3047,0.296537,2152,30,0.013940520446096654,True
D20000_seed1_alpha_beta_vs_pvs,78,normal,46,3423,0.328707,2447,28,0.011442582754393135,True
D20000_seed1_alpha_beta_vs_pvs,80,normal,46,3460,0.33324,2477,28,0.011303996770286637,True
D20000_seed1_alpha_beta_vs_pvs,82,normal,45,3056,0.298982,2166,26,0.012003693444136657,True
D20000_seed1_alpha_beta_vs_pvs,84,normal,33,2037,0.202853,1417,19,0.013408609738884969,True
D20000_seed1_alpha_beta_vs_pvs,86,normal,34,2620,0.277146,1822,30,0.01646542261251372,True
D20000_seed1_alpha_beta_vs_pvs,88,normal,32,1655,0.179955,1130,19,0.016814159292035398,True
D20000_seed1_alpha_beta_vs_pvs,90,normal,34,2608,0.260717,1813,30,0.01654715940430226,True
D20000_seed1_alpha_beta_vs_pvs,92,normal,32,1643,0.168359,1121,19,0.01694915254237288,True
D20000_seed1_alpha_beta_vs_pvs,94,normal,33,2698,0.27036,1898,32,0.01685985247629083,True
D20000_seed1_alpha_beta_vs_pvs,96,normal,33,2532,0.255012,1763,30,0.017016449234259785,True
D20000_seed1_alpha_beta_vs_pvs,98,normal,32,1643,0.171241,1118,19,0.01699463327370304,True
D20000_seed1_alpha_beta_vs_pvs,100,normal,33,2807,0.277996,1918,35,0.01824817518248175,True
D20000_seed1_alpha_beta_vs_pvs,102,normal,32,1646,0.164443,1112,18,0.01618705035971223,True
D20000_seed1_alpha_beta_vs_pvs,104,normal,40,3558,0.342564,2486,36,0.014481094127111826,True
D20000_seed1_alpha_beta_vs_pvs,106,normal,31,2589,0.257524,1767,36,0.02037351443123939,True
D20000_seed1_alpha_beta_vs_pvs,108,normal,31,2548,0.256805,1734,36,0.020761245674740483,True
D20000_seed1_alpha_beta_vs_pvs,110,normal,30,2104,0.215985,1439,29,0.020152883947185545,True
D20000_seed1_alpha_beta_vs_pvs,112,normal,43,2987,0.288409,2114,24,0.011352885525070956,True
D20000_seed1_alpha_beta_vs_pvs,114,normal,18,2633,0.256586,1789,36,0.020122973728339856,True
D20000_seed1_alpha_beta_vs_pvs,116,normal,32,2196,0.22192,1478,29,0.01962110960757781,True
D20000_seed1_alpha_beta_vs_pvs,118,normal,28,2169,0.219266,1474,36,0.024423337856173677,True
D20000_seed1_alpha_beta_vs_pvs,120,normal,39,3306,0.320319,2211,29,0.013116236996834011,True
D20000_seed1_alpha_beta_vs_pvs,122,normal,43,2801,0.286091,1981,24,0.012115093387178193,True
D20000_seed1_alpha_beta_vs_pvs,124,normal,28,2152,0.220547,1476,36,0.024390243902439025,True
D20000_seed1_alpha_beta_vs_pvs,126,normal,37,2720,0.276148,1865,33,0.01769436997319035,True
D20000_seed1_alpha_beta_vs_pvs,128,normal,15,1702,0.176811,1162,7,0.006024096385542169,True
D20000_seed1_alpha_beta_vs_pvs,130,normal,9,3180,0.292738,2180,10,0.0045871559633027525,True
D20000_seed1_alpha_beta_vs_pvs,132,normal,8,2293,0.208548,1573,7,0.004450095359186269,True
D20000_seed1_alpha_beta_vs_pvs,134,normal,8,2140,0.183825,1481,16,0.010803511141120865,True
D20000_seed1_alpha_beta_vs_pvs,136,normal,8,2138,0.184119,1480,16,0.010810810810810811,True
D20000_seed1_alpha_beta_vs_pvs,138,normal,8,1296,0.12395,915,16,0.017486338797814208,True
D20000_seed1_alpha_beta_vs_pvs,140,normal,27,2442,0.20722,1700,24,0.01411764705882353,True
D20000_seed1_alpha_beta_vs_pvs,142,normal,7,1019,0.097948,702,14,0.019943019943019943,True
D20000_seed1_alpha_beta_vs_pvs,144,normal,26,3202,0.273886,2206,28,0.012692656391659111,True
D20000_seed1_alpha_beta_vs_pvs,146,normal,7,951,0.093971,662,11,0.01661631419939577,True
D20000_seed1_alpha_beta_vs_pvs,148,normal,26,2104,0.200586,1440,17,0.011805555555555555,True
D20000_seed1_alpha_beta_vs_pvs,150,caution,7,949,0.093309,650,16,0.024615384615384615,True
D20000_seed1_alpha_beta_vs_pvs,152,normal,25,2056,0.197727,1366,35,0.02562225475841874,True
D20000_seed1_alpha_beta_vs_pvs,154,normal,25,2043,0.19784,1356,35,0.025811209439528023,True
D20000_seed1_alpha_beta_vs_pvs,156,normal,17,2140,0.203479,1388,38,0.027377521613832854,True
D20000_seed1_alpha_beta_vs_pvs,158,normal,31,2292,0.22125,1457,39,0.026767330130404943,True
D20000_seed1_alpha_beta_vs_pvs,160,normal,31,2292,0.220452,1457,39,0.026767330130404943,True
D20000_seed1_alpha_beta_vs_pvs,162,normal,31,2292,0.220878,1457,39,0.026767330130404943,True
D20000_seed1_alpha_beta_vs_pvs,164,normal,19,2212,0.212174,1423,26,0.018271257905832748,True
D20000_seed1_alpha_beta_vs_pvs,166,normal,18,709,0.074955,460,2,0.004347826086956522,True
D20000_seed1_alpha_beta_vs_pvs,168,normal,18,861,0.089983,576,5,0.008680555555555556,True
D20000_seed1_alpha_beta_vs_pvs,170,normal,51,936,0.097691,632,5,0.007911392405063292,True
D20000_seed1_alpha_beta_vs_pvs,172,normal,51,924,0.097212,620,5,0.008064516129032258,True
D20000_seed1_alpha_beta_vs_pvs,174,normal,47,979,0.103955,656,5,0.007621951219512195,True
D20000_seed1_alpha_beta_vs_pvs,176,normal,23,811,0.085524,527,8,0.015180265654648957,True
D20000_seed1_alpha_beta_vs_pvs,178,normal,53,960,0.108209,632,8,0.012658227848101266,True
D20000_seed1_alpha_beta_vs_pvs,180,normal,53,931,0.098462,606,8,0.013201320132013201,True
D20000_seed1_alpha_beta_vs_pvs,182,normal,32,1140,0.116942,722,14,0.019390581717451522,True
D20000_seed1_alpha_beta_vs_pvs,184,normal,31,1496,0.15057,1023,14,0.013685239491691105,True
D20000_seed1_alpha_beta_vs_pvs,186,normal,38,970,0.09991,715,5,0.006993006993006993,True
D20000_seed1_alpha_beta_vs_pvs,188,normal,51,985,0.103154,727,7,0.009628610729023384,True
D20000_seed1_alpha_beta_vs_pvs,190,normal,59,1612,0.188394,1148,17,0.014808362369337979,True
D20000_seed1_alpha_beta_vs_pvs,192,normal,37,1040,0.111411,746,7,0.00938337801608579,True
D20000_seed1_alpha_beta_vs_pvs,194,normal,21,1166,0.136056,830,16,0.01927710843373494,True
D20000_seed1_alpha_beta_vs_pvs,196,normal,55,1419,0.168203,949,11,0.011591148577449948,True
D20000_seed1_alpha_beta_vs_pvs,198,normal,44,1693,0.197201,1158,16,0.013816925734024179,True
D20000_seed1_alpha_beta_vs_pvs,200,normal,44,1635,0.19701,1117,17,0.01521933751119069,True
D20000_seed1_alpha_beta_vs_pvs,202,normal,54,1240,0.142814,847,12,0.014167650531286895,True
D20000_seed1_alpha_beta_vs_pvs,204,normal,55,593,0.079148,412,5,0.012135922330097087,True
D20000_seed1_alpha_beta_vs_pvs,206,normal,52,556,0.06377,379,3,0.0079155672823219,True
D20000_seed1_alpha_beta_vs_pvs,208,normal,51,711,0.08942,423,6,0.014184397163120567,True
D20000_seed1_alpha_beta_vs_pvs,210,normal,50,408,0.047195,241,1,0.004149377593360996,True
D20000_seed1_alpha_beta_vs_pvs,212,normal,53,393,0.045303,232,3,0.01293103448275862,True
D20000_seed1_alpha_beta_vs_pvs,214,normal,59,946,0.110921,613,8,0.013050570962479609,True
D20000_seed1_alpha_beta_vs_pvs,216,normal,53,919,0.107998,583,8,0.0137221269296741,True
D20000_seed1_alpha_beta_vs_pvs,218,normal,53,936,0.109853,597,10,0.01675041876046901,True
D20000_seed1_alpha_beta_vs_pvs,220,normal,53,1003,0.116797,643,11,0.017107309486780714,True
D20000_seed1_alpha_beta_vs_pvs,222,normal,53,420,0.044637,264,3,0.011363636363636364,True
D20000_seed1_alpha_beta_vs_pvs,224,normal,59,258,0.025343,151,0,0.0,False
D20000_seed1_alpha_beta_vs_pvs,226,normal,59,261,0.025357,148,0,0.0,False
D20000_seed1_alpha_beta_vs_pvs,228,normal,59,159,0.014065,93,0,0.0,False
D20000_seed1_beam_negamax_vs_pvs,2,normal,18,2070,0.162721,1424,20,0.014044943820224719,True
D20000_seed1_beam_negamax_vs_pvs,4,normal,15,1055,0.09059,755,2,0.0026490066225165563,True
D20000_seed1_beam_negamax_vs_pvs,6,normal,14,1064,0.092372,754,1,0.001326259946949602,True
D20000_seed1_beam_negamax_vs_pvs,8,normal,41,2726,0.232227,1754,23,0.013112884834663626,True
D20000_seed1_beam_negamax_vs_pvs,10,normal,37,1945,0.166792,1275,17,0.013333333333333334,True
D20000_seed1_beam_negamax_vs_pvs,12,normal,19,1651,0.251377,1092,14,0.01282051282051282,True
D20000_seed1_beam_negamax_vs_pvs,14,normal,38,2341,0.296489,1490,18,0.012080536912751677,True
D20000_seed1_beam_negamax_vs_pvs,16,normal,39,1219,0.112579,849,14,0.016489988221436984,True
D20000_seed1_beam_negamax_vs_pvs,18,normal,34,2322,0.21648,1536,28,0.018229166666666668,True
D20000_seed1_beam_negamax_vs_pvs,20,normal,33,1906,0.17385,1329,16,0.012039127163280662,True
D20000_seed1_beam_negamax_vs_pvs,22,normal,38,1048,0.146497,765,2,0.00261437908496732,True
D20000_seed1_beam_negamax_vs_pvs,24,normal,36,1029,0.153096,748,1,0.001336898395721925,True
D20000_seed1_beam_negamax_vs_pvs,26,normal,40,1066,0.159945,751,10,0.013315579227696404,True
D20000_seed1_beam_negamax_vs_pvs,28,normal,48,2398,0.224554,1552,21,0.013530927835051547,True
D20000_seed1_beam_negamax_vs_pvs,30,normal,38,2520,0.231618,1672,24,0.014354066985645933,True
D20000_seed1_beam_negamax_vs_pvs,32,normal,38,2501,0.226513,1658,23,0.013872135102533172,True
D20000_seed1_beam_negamax_vs_pvs,34,normal,37,1678,0.146457,1100,17,0.015454545454545455,True
D20000_seed1_beam_negamax_vs_pvs,36,normal,47,1758,0.163267,1200,10,0.008333333333333333,True
D20000_seed1_beam_negamax_vs_pvs,38,normal,41,1732,0.159839,1187,10,0.008424599831508003,True
D20000_seed1_beam_negamax_vs_pvs,40,normal,41,1785,0.156019,1215,6,0.0049382716049382715,True
D20000_seed1_beam_negamax_vs_pvs,42,normal,37,1770,0.202361,1205,6,0.004979253112033195,True
D20000_seed1_beam_negamax_vs_pvs,44,normal,37,1694,0.225326,1143,6,0.005249343832020997,True
D20000_seed1_beam_negamax_vs_pvs,46,normal,37,1296,0.184891,888,3,0.0033783783783783786,True
D20000_seed1_beam_negamax_vs_pvs,48,normal,47,1183,0.120827,768,6,0.0078125,True
D20000_seed1_beam_negamax_vs_pvs,50,normal,18,1823,0.18579,1239,26,0.020984665052461663,True
D20000_seed1_beam_negamax_vs_pvs,52,normal,46,1172,0.117812,761,6,0.00788436268068331,True
D20000_seed1_beam_negamax_vs_pvs,54,normal,46,1174,0.119109,763,6,0.007863695937090432,True
D20000_seed1_beam_negamax_vs_pvs,56,normal,45,1166,0.120317,755,6,0.007947019867549669,True
D20000_seed1_beam_negamax_vs_pvs,58,normal,37,1270,0.133523,839,6,0.007151370679380214,True
D20000_seed1_beam_negamax_vs_pvs,60,normal,45,1166,0.121031,755,6,0.007947019867549669,True
D20000_seed1_beam_negamax_vs_pvs,62,normal,37,1270,0.129593,839,6,0.007151370679380214,True
D20000_seed1_beam_negamax_vs_pvs,64,normal,45,1166,0.118339,755,6,0.007947019867549669,True
D20000_seed1_beam_negamax_vs_pvs,66,normal,36,1259,0.132695,832,6,0.007211538461538462,True
D20000_seed1_beam_negamax_vs_pvs,68,normal,33,1471,0.146099,1005,14,0.013930348258706468,True
D20000_seed1_beam_negamax_vs_pvs,70,normal,32,1502,0.148369,1023,15,0.01466275659824047,True
D20000_seed1_beam_negamax_vs_pvs,72,normal,35,1154,0.119457,751,6,0.007989347536617843,True
D20000_seed1_beam_negamax_vs_pvs,74,normal,31,1500,0.173325,1025,15,0.014634146341463415,True
D20000_seed1_beam_negamax_vs_pvs,76,normal,34,1166,0.179954,763,6,0.007863695937090432,True
D20000_seed1_beam_negamax_vs_pvs,78,normal,18,1274,0.156689,829,10,0.012062726176115802,True
D20000_seed1_beam_negamax_vs_pvs,80,normal,45,1162,0.147602,751,6,0.007989347536617843,True
D20000_seed1_beam_negamax_vs_pvs,82,normal,37,1856,0.186596,1178,16,0.013582342954159592,True
D20000_seed1_beam_negamax_vs_pvs,84,normal,44,1169,0.122147,762,6,0.007874015748031496,True
D20000_seed1_beam_negamax_vs_pvs,86,normal,33,1144,0.12349,741,6,0.008097165991902834,True
D20000_seed1_beam_negamax_vs_pvs,88,normal,39,1978,0.196608,1261,14,0.011102299762093577,True
D20000_seed1_beam_negamax_vs_pvs,90,normal,44,1169,0.126012,762,6,0.007874015748031496,True
D20000_seed1_beam_negamax_vs_pvs,92,normal,18,1459,0.160071,957,16,0.01671891327063741,True
D20000_seed1_beam_negamax_vs_pvs,94,normal,44,1169,0.126761,762,6,0.007874015748031496,True
D20000_seed1_beam_negamax_vs_pvs,96,normal,17,1144,0.131416,741,6,0.008097165991902834,True
D20000_seed1_beam_negamax_vs_pvs,98,normal,38,1581,0.16161,1030,13,0.01262135922330097,True
D20000_seed1_beam_negamax_vs_pvs,100,normal,44,1166,0.119876,759,6,0.007905138339920948,True
D20000_seed1_beam_negamax_vs_pvs,102,normal,28,1856,0.204045,1180,16,0.013559322033898305,True
D20000_seed1_beam_negamax_vs_pvs,104,normal,43,1155,0.120545,752,6,0.007978723404255319,True
D20000_seed1_beam_negamax_vs_pvs,106,normal,30,1428,0.150938,960,12,0.0125,True
D20000_seed1_beam_negamax_vs_pvs,108,normal,33,1170,0.119171,763,6,0.007863695937090432,True
D20000_seed1_beam_negamax_vs_pvs,110,normal,33,1141,0.122012,738,6,0.008130081300813009,True
D20000_seed1_beam_negamax_vs_pvs,112,normal,33,1170,0.116019,763,6,0.007863695937090432,True
D20000_seed1_beam_negamax_vs_pvs,114,normal,33,1141,0.119456,738,6,0.008130081300813009,True
D20000_seed1_beam_negamax_vs_pvs,116,normal,32,1228,0.123479,799,9,0.011264080100125156,True
D20000_seed1_beam_negamax_vs_pvs,118,normal,33,1184,0.12395,761,9,0.011826544021024968,True
D20000_seed1_beam_negamax_vs_pvs,120,normal,20,1371,0.148758,998,12,0.012024048096192385,True
D20000_seed1_beam_negamax_vs_pvs,122,normal,20,1240,0.136187,902,8,0.008869179600886918,True
D20000_seed1_beam_negamax_vs_pvs,124,normal,30,1513,0.15993,1018,5,0.004911591355599214,True
D20000_seed1_beam_negamax_vs_pvs,126,normal,18,1805,0.187292,1152,7,0.006076388888888889,True
D20000_seed1_beam_negamax_vs_pvs,128,normal,33,801,0.093249,578,1,0.0017301038062283738,True
D20000_seed1_beam_negamax_vs_pvs,130,normal,53,1049,0.116796,750,3,0.004,True
D20000_seed1_beam_negamax_vs_pvs,132,normal,53,874,0.09811,613,1,0.0016313213703099511,True
D20000_seed1_beam_negamax_vs_pvs,134,normal,52,819,0.091583,582,0,0.0,False
D20000_seed1_beam_negamax_vs_pvs,136,normal,52,1007,0.11199,736,3,0.004076086956521739,True
D20000_seed1_beam_negamax_vs_pvs,138,normal,21,807,0.090702,572,0,0.0,False
D20000_seed1_beam_negamax_vs_pvs,140,normal,52,744,0.084088,530,1,0.0018867924528301887,True
D20000_seed1_beam_negamax_vs_pvs,142,normal,52,1624,0.162487,1086,7,0.006445672191528545,True
D20000_seed1_beam_negamax_vs_pvs,144,normal,16,1218,0.125175,833,8,0.009603841536614645,True
D20000_seed1_beam_negamax_vs_pvs,146,normal,8,609,0.068742,390,5,0.01282051282051282,True
D20000_seed1_beam_negamax_vs_pvs,148,normal,15,1241,0.128533,683,9,0.013177159590043924,True
D20000_seed1_beam_negamax_vs_pvs,150,normal,15,1738,0.178188,1042,17,0.016314779270633396,True
D20000_seed1_beam_negamax_vs_pvs,152,normal,32,861,0.097521,619,6,0.009693053311793215,True
D20000_seed1_beam_negamax_vs_pvs,154,normal,47,918,0.104937,666,6,0.009009009009009009,True
D20000_seed1_beam_negamax_vs_pvs,156,normal,53,918,0.10602,666,6,0.009009009009009009,True
D20000_seed1_beam_negamax_vs_pvs,158,normal,53,884,0.105344,636,5,0.007861635220125786,True
D20000_seed1_beam_negamax_vs_pvs,160,normal,36,994,0.115489,719,7,0.009735744089012517,True
D20000_seed1_beam_negamax_vs_pvs,162,normal,38,1002,0.115663,739,5,0.006765899864682003,True
D20000_seed1_beam_negamax_vs_pvs,164,normal,55,787,0.090374,558,4,0.007168458781362007,True
D20000_seed1_beam_negamax_vs_pvs,166,normal,59,776,0.087164,553,4,0.007233273056057866,True
D20000_seed1_beam_negamax_vs_pvs,168,normal,59,862,0.102286,603,5,0.008291873963515755,True
D20000_seed1_beam_negamax_vs_pvs,170,normal,52,1040,0.118015,651,5,0.007680491551459293,True
D20000_seed1_beam_negamax_vs_pvs,172,normal,59,902,0.11653,561,4,0.0071301247771836,True
D20000_seed1_beam_negamax_vs_pvs,174,normal,59,902,0.115716,561,4,0.0071301247771836,True
D20000_seed1_beam_negamax_vs_pvs,176,normal,59,902,0.115986,561,4,0.0071301247771836,True
D20000_seed1_beam_negamax_vs_pvs,178,normal,59,902,0.11711,561,4,0.0071301247771836,True
D20000_seed1_beam_negamax_vs_pvs,180,normal,59,900,0.1163,560,4,0.007142857142857143,True
D20000_seed1_beam_negamax_vs_pvs,182,normal,59,1075,0.132178,679,6,0.008836524300441826,True
D20000_seed1_beam_negamax_vs_pvs,184,normal,44,1156,0.130806,755,9,0.011920529801324504,True
D20000_seed1_beam_negamax_vs_pvs,186,normal,44,999,0.113813,651,8,0.01228878648233487,True
D20000_seed1_beam_negamax_vs_pvs,188,normal,54,962,0.107737,646,7,0.010835913312693499,True
D20000_seed1_beam_negamax_vs_pvs,190,normal,55,556,0.061012,353,5,0.014164305949008499,True
D20000_seed1_beam_negamax_vs_pvs,192,normal,53,536,0.059319,342,4,0.011695906432748537,True
D20000_seed1_beam_negamax_vs_pvs,194,normal,53,400,0.051223,261,1,0.0038314176245210726,True
D20000_seed1_beam_negamax_vs_pvs,196,normal,53,415,0.054818,274,2,0.0072992700729927005,True
D20000_seed1_beam_negamax_vs_pvs,198,normal,53,549,0.070061,369,6,0.016260162601626018,True
D20000_seed1_beam_negamax_vs_pvs,200,normal,53,789,0.095502,516,16,0.031007751937984496,True
