agent,beam_pruned_move_count,beam_widths,beam_widths_used,branch_limit,candidate_evaluation_time_sec,candidate_sort_time_sec,category,completed_root_moves,config_id,cutoff_count,depth,depth_after,depth_before,depth_change_reason,depth_changed,effective_depth,elapsed_time_sec,end_id,leaf_evaluation_time_sec,leaf_evaluations,legal_edge_count,legal_move_generation_time_sec,nodes_searched,null_window_searches,ordering_evaluations,other_time_sec,position_id,profile,pruned_move_count,recovery_streak,recursive_ordering_time_sec,recursive_other_time_sec,remaining_word_count,research_count,research_rate,risk_level,root_candidate_count,root_completion_rate,root_ordering_time_sec,score,seed,selected_edge,selected_root_candidate_count,sequence_index,split,start_id,timed_out,turn,baseline_move_agreement,alpha_beta_reference_config,alpha_beta_move_agreement,alpha_beta_score_agreement,alpha_beta_reference_rank,alpha_beta_reference_retained_at_root
alpha_beta,0,,{},8,0.14721607859246433,0.017646427266299725,early,8,alpha_beta_d6_b8,566,6,6,6,adaptive_disabled,False,6,0.5919812500942498,35,0.38427308574318886,1748,1686,0.0004945411346852779,2498,0,16918,8.470984175801277e-05,seed0_early_t0,fixed,14410,0,0.15394813660532236,0.04007836082018912,5000,0,0.0,normal,1686,1.0,0.013102415949106216,-597.0,0,1→35,8,,tuning,1,False,0,True,alpha_beta_d6_b8,True,True,,
alpha_beta,0,,{},8,0.04793095891363919,0.006340710446238518,middle,2,alpha_beta_d6_b8,186,6,6,6,adaptive_disabled,False,6,0.18803400010801852,63,0.11668811948038638,572,2,6.43748790025711e-05,865,0,5040,8.591730147600174e-05,seed0_middle_t27,fixed,4175,0,0.054983744164928794,0.01612763642333448,2,0,0.0,critical,2,1.0,8.420785889029503e-05,-797.0,0,63→63,2,,tuning,63,False,27,True,alpha_beta_d6_b8,True,True,,
alpha_beta,0,,{},8,0.10531125380657613,0.014091458171606064,late,8,alpha_beta_d6_b8,369,6,6,6,adaptive_disabled,False,6,0.25104937492869794,28,0.10785000352188945,420,23,1.2666918337345123e-05,1149,0,10152,3.758212551474571e-05,seed0_late_t49,fixed,9003,0,0.12088446854613721,0.02207736182026565,78,0,0.0,normal,23,1.0,0.00018729199655354023,999995.0,0,11→28,8,,tuning,11,False,49,True,alpha_beta_d6_b8,True,True,,
alpha_beta,0,,{},8,0.10523569746874273,0.012720282888039947,few_legal,2,alpha_beta_d6_b8,440,6,6,6,adaptive_disabled,False,6,0.6156197499949485,54,0.45528863021172583,1937,2,1.587485894560814e-05,2599,0,12040,0.0001979160588234663,seed0_few_legal_t6,fixed,9433,0,0.1194109977222979,0.040613831020891666,2,0,0.0,critical,2,1.0,9.25001222640276e-05,-597.0,0,35→54,2,,tuning,35,False,6,False,alpha_beta_d6_b8,True,True,,
alpha_beta,0,,{},8,0.12114938697777689,0.016951475525274873,early_pruning,8,alpha_beta_d6_b8,455,6,6,6,adaptive_disabled,False,6,0.6324847920332104,66,0.45607307786121964,1415,26,2.2499822080135345e-05,2107,0,13005,6.858445703983307e-05,seed0_early_pruning_t17,fixed,10894,0,0.14117357740178704,0.03484263666905463,44,0,0.0,normal,26,1.0,0.00030441582202911377,-807.5,0,28→66,8,,tuning,28,False,17,False,alpha_beta_d6_b8,True,True,,
alpha_beta,0,,{},8,0.20745925256051123,0.02678097365424037,early,3,alpha_beta_d6_b8,710,6,6,6,adaptive_disabled,False,6,1.0025855000130832,35,0.6915854748804122,2370,1678,0.00044120894744992256,3304,0,19167,7.77500681579113e-05,seed1_early_t0,fixed,15689,0,0.21621669572778046,0.07125441241078079,5000,0,0.0,normal,1678,0.375,0.023009957978501916,-758.5,1,13→35,8,,tuning,13,True,0,True,alpha_beta_d6_b8,True,True,,
alpha_beta,0,,{},8,0.16839829622767866,0.02309313789010048,middle,8,alpha_beta_d6_b8,703,6,6,6,adaptive_disabled,False,6,0.6904905829578638,20,0.44704532995820045,1661,37,2.0499806851148605e-05,2612,0,17567,6.61252997815609e-05,seed1_middle_t120,fixed,14836,0,0.1942508788779378,0.04866558313369751,90,0,0.0,normal,37,1.0,0.00044216588139533997,-667.0,1,9→20,8,,tuning,9,False,120,False,alpha_beta_d6_b8,True,True,,
alpha_beta,0,,{},8,0.0025628325529396534,0.00036904425360262394,late,3,alpha_beta_d6_b8,10,6,6,6,adaptive_disabled,False,6,0.012858625035732985,63,0.008791959146037698,24,3,7.750000804662704e-06,47,0,273,5.870894528925419e-05,seed1_late_t236,fixed,216,0,0.0029277519788593054,0.0010037049651145935,4,0,0.0,danger,3,1.0,6.874999962747097e-05,-999996.0,1,35→63,3,,tuning,35,False,236,True,alpha_beta_d6_b8,True,True,,
alpha_beta,0,,{},8,0.16136425454169512,0.022215209202840924,few_legal,2,alpha_beta_d6_b8,569,6,6,6,adaptive_disabled,False,6,0.7360973751638085,2,0.4960136660374701,1849,2,1.4250166714191437e-05,2672,0,14811,0.0003495418932288885,seed1_few_legal_t121,fixed,12047,0,0.18658608803525567,0.05304787098430097,4,0,0.0,critical,2,1.0,8.595804683864117e-05,-738.0,1,20→2,2,,tuning,20,False,121,True,alpha_beta_d6_b8,True,True,,
alpha_beta,0,,{},8,0.15043399203568697,0.02700680121779442,early_pruning,2,alpha_beta_d6_b8,559,6,6,6,adaptive_disabled,False,6,1.0000708340667188,8,0.7232610676437616,1976,29,2.995808608829975e-05,2820,0,14886,4.2167725041508675e-05,seed1_early_pruning_t75,fixed,11910,0,0.18103028205223382,0.09516585851088166,66,0,0.0,normal,29,0.25,0.0005415000487118959,-799.5,1,2→8,8,,tuning,2,True,75,False,alpha_beta_d6_b8,True,True,,
