match_id,dict_size,dictionary_seed,winner,adaptive_depth,agent,attack_score,beam_pruned_move_count,beam_widths_used,completed_root_moves,cutoff_count,edge_count_after,edge_count_before,edge_index,effective_depth,elapsed_ratio,elapsed_time_sec,end_char,end_id,evaluated_moves,evaluation_time_sec,full_survival_evaluations,leaf_evaluations,next_depth,next_required_start_char,nodes_searched,null_window_search_count,null_window_searches,opponent_active_edge_type_count,opponent_destination_count,opponent_legal_word_count,opponent_safe_destination_count,opponent_safe_edge_type_count,opponent_safe_word_count,ordering_evaluations,ordering_time_sec,own_safe_destination_count,own_safe_edge_type_count,own_safe_word_count,player,pruned_count,pruned_move_count,required_start_char,research_count,research_rate,risk_level,root_candidate_count,score,search_time_sec,searched_root_candidate_count,simple_survival_evaluations,start_char,start_id,survival_score,survival_weight,timed_out,total_score,total_search_time_sec,turn
D1000_seed0_graph_control_vs_pvs_rep0,1000,0,second,False,pvs,-250.0,0,{},7,281,3,4,4429,5,0.38997271039988846,0.077995,く,9,7,0.059399469872005284,775,777,5,く,1181,754,754,7,7,9,7,7,9,3381,0.013363797450438142,7,7,10,second,2194,2194,ろ,22,0.029177718832891247,caution,7,121.587,0.07793237501755357,7,2023,ろ,65,99.9,0.35,False,-215.035,0.07799454207997769,4
D1000_seed0_graph_control_vs_pvs_rep0,1000,0,second,,graph_control,,,,,,1,2,673,,,0.001739,ら,61,7,,,0,,ら,0,,,,,,,,,7,,,,,first,,,く,,,,7,11.365939077821327,,7,,く,9,,,False,,,5
D1000_seed0_graph_control_vs_pvs_rep0,1000,0,second,False,pvs,-140.0,0,{},5,70,0,1,4194,5,0.09967249992769212,0.019934,ぷ,46,5,0.015158170950599015,176,191,5,ぷ,302,190,190,4,4,5,4,4,5,885,0.003439124673604965,4,4,4,second,573,573,ら,3,0.015789473684210527,danger,5,180.0,0.019875625032000244,5,504,ら,61,71.16,0.8,False,-83.072,0.019934499985538423,6
D1000_seed0_graph_control_vs_pvs_rep0,1000,0,second,,graph_control,,,,,,1,2,3191,,,0.001045,る,63,4,,,0,,る,0,,,,,,,,,4,,,,,first,,,ぷ,,,,4,12.516595118714365,,4,,ぷ,46,,,False,,,7
D1000_seed0_graph_control_vs_pvs_rep0,1000,0,second,False,pvs,-30.0,0,{},2,43,0,1,4347,5,0.05877770483493805,0.011756,る,63,2,0.00857312383595854,74,97,5,る,185,109,109,1,1,1,1,1,1,594,0.0023057518992573023,2,2,2,second,412,412,る,10,0.09174311926605505,critical,2,230.0,0.011716458946466446,2,81,る,63,170.2,1.5,False,225.29999999999998,0.01175554096698761,8
D1000_seed0_graph_control_vs_pvs_rep0,1000,0,second,,graph_control,,,,,,0,1,4339,,,0.000288,む,55,1,,,0,,む,0,,,,,,,,,1,,,,,first,,,る,,,,1,10.939729031312211,,1,,る,63,,,False,,,9
D1000_seed0_graph_control_vs_pvs_rep0,1000,0,second,False,pvs,-199.0,0,{},8,213,0,1,3806,5,0.241470419568941,0.048294,わ,66,8,0.03423461958300322,353,390,5,わ,775,471,471,7,7,8,6,6,6,2757,0.010677667683921754,8,8,9,second,1993,1993,む,24,0.050955414012738856,caution,9,89.595,0.048226915998384356,8,868,む,55,96.2,0.35,False,-165.32999999999998,0.0482940839137882,10
D1000_seed0_graph_control_vs_pvs_rep0,1000,0,second,,graph_control,,,,,,0,1,4527,,,0.001629,ば,39,7,,,0,,ば,0,,,,,,,,,7,,,,,first,,,わ,,,,7,11.288626251898718,,7,,わ,66,,,False,,,11
D1000_seed0_graph_control_vs_pvs_rep0,1000,0,second,False,pvs,-120.0,0,{},6,65,0,1,2662,5,0.07787687529344112,0.015575,ぐ,10,6,0.0108697060495615,86,132,5,ぐ,249,159,159,4,4,4,4,4,4,845,0.003510459326207638,5,5,6,second,599,599,ば,5,0.031446540880503145,caution,6,99.5,0.01552241703029722,6,351,ば,39,249.45,0.35,False,-32.69250000000001,0.015575375058688223,12
D1000_seed0_graph_control_vs_pvs_rep0,1000,0,second,,graph_control,,,,,,0,1,682,,,0.001072,う,2,4,,,0,,う,0,,,,,,,,,4,,,,,first,,,ぐ,,,,4,10.741213669023324,,4,,ぐ,10,,,False,,,13
D1000_seed0_graph_control_vs_pvs_rep0,1000,0,second,False,pvs,-150.0,0,{},8,153,0,1,173,5,0.14423458487726748,0.028847,の,37,8,0.018669658107683063,114,228,5,の,501,297,297,5,5,5,5,5,5,1948,0.007874487549997866,11,11,11,second,1450,1450,う,5,0.016835016835016835,normal,12,99.5,0.02876949997153133,8,539,う,2,0.0,0.0,False,-150.0,0.028846916975453496,14
D1000_seed0_graph_control_vs_pvs_rep0,1000,0,second,,graph_control,,,,,,0,1,2536,,,0.001311,ず,20,5,,,0,,ず,0,,,,,,,,,5,,,,,first,,,の,,,,5,12.355420242563302,,5,,の,37,,,False,,,15
D1000_seed0_graph_control_vs_pvs_rep0,1000,0,second,False,pvs,-290.0,0,{},2,53,0,1,1388,5,0.07178729516454041,0.014357,つ,28,2,0.010158672113902867,81,130,5,つ,236,153,153,7,7,11,7,7,11,793,0.0031255469657480717,2,2,2,second,565,565,ず,9,0.058823529411764705,critical,2,170.53,0.014297667075879872,2,459,ず,20,144.35454545454544,1.5,False,-73.46818181818185,0.014357459032908082,16
D1000_seed0_graph_control_vs_pvs_rep0,1000,0,second,,graph_control,,,,,,0,1,1962,,,0.001735,や,58,7,,,0,,や,0,,,,,,,,,7,,,,,first,,,つ,,,,7,11.20436896783128,,7,,つ,28,,,False,,,17
D1000_seed0_graph_control_vs_pvs_rep0,1000,0,second,False,pvs,-138.5,0,{},6,124,0,1,3960,5,0.13467208482325077,0.026934,ざ,16,6,0.017548712086863816,130,216,5,ざ,480,288,288,4,4,7,3,3,4,1829,0.007253207848407328,6,6,6,second,1338,1338,や,8,0.027777777777777776,caution,6,589.78,0.026878791977651417,6,427,や,58,267.0,0.35,False,-45.05000000000001,0.026934416964650154,18
D1000_seed0_graph_control_vs_pvs_rep0,1000,0,second,,graph_control,,,,,,0,1,1095,,,0.001005,き,7,4,,,0,,き,0,,,,,,,,,4,,,,,first,,,ざ,,,,4,10.930643887307196,,4,,ざ,16,,,False,,,19
D1000_seed0_graph_control_vs_pvs_rep0,1000,0,second,False,pvs,1000000.0,0,{},8,30,1,2,539,5,0.030140624730847776,0.006028,る,63,8,0.0036900812992826104,16,52,5,る,123,72,72,0,0,0,0,0,0,449,0.0017643764149397612,10,10,20,second,317,317,き,0,0.0,normal,11,999999.0,0.005947958095930517,8,117,き,7,0.0,0.0,False,1000000.0,0.006028124946169555,20
D1000_seed0_graph_control_vs_beam_negamax_rep0,1000,0,second,,graph_control,,,,,,0,1,3696,,,0.130398,ぞ,24,640,,,0,,ぞ,0,,,,,,,,,640,,,,,first,,,ANY,,,,640,15.12919571969771,,640,,み,54,,,False,,,1
D1000_seed0_graph_control_vs_beam_negamax_rep0,1000,0,second,False,beam_negamax,-339.5,702,"{'0': 8, '1': 6, '2': 4, '3': 2, '4': 2}",2,0,0,1,1634,5,0.12659458501730114,0.025319,う,2,2,0.019323333632200956,318,185,5,う,342,0,0,12,12,12,11,11,11,1046,0.004426916362717748,2,2,2,second,0,0,ぞ,0,0.0,critical,2,39.228750000000005,0.02514079201500863,2,357,ぞ,24,127.8,1.5,False,-147.8,0.02531891700346023,2
D1000_seed0_graph_control_vs_beam_negamax_rep0,1000,0,second,,graph_control,,,,,,0,1,173,,,0.002987,の,37,12,,,0,,の,0,,,,,,,,,12,,,,,first,,,う,,,,12,11.1792593654874,,12,,う,2,,,False,,,3
D1000_seed0_graph_control_vs_beam_negamax_rep0,1000,0,second,False,beam_negamax,-60.0,1375,"{'0': 8, '1': 6, '2': 4, '3': 2, '4': 2}",5,0,0,1,2536,5,0.23473521054256707,0.046947,ず,20,5,0.036051085335202515,587,351,5,ず,655,0,0,2,2,2,2,2,2,2036,0.008135117124766111,5,5,5,second,0,0,の,0,0.0,danger,5,184.73200000000003,0.04688237502705306,5,816,の,37,188.5,0.8,False,90.80000000000001,0.046947042108513415,4
D1000_seed0_graph_control_vs_beam_negamax_rep0,1000,0,second,,graph_control,,,,,,0,1,1388,,,0.000558,つ,28,2,,,0,,つ,0,,,,,,,,,2,,,,,first,,,ず,,,,2,11.06296323924469,,2,,ず,20,,,False,,,5
D1000_seed0_graph_control_vs_beam_negamax_rep0,1000,0,second,False,beam_negamax,-270.0,2645,"{'0': 8, '1': 6, '2': 4, '3': 2, '4': 2}",8,0,0,1,1969,5,0.456419579568319,0.091284,ろ,65,8,0.07032540650106966,1129,676,5,ろ,1261,0,0,7,7,10,7,7,10,3916,0.015738055109977722,8,8,12,second,0,0,つ,0,0.0,normal,8,60.0,0.09122429194394499,8,1512,つ,28,0.0,0.0,False,-270.0,0.0912839159136638,6
D1000_seed0_graph_control_vs_beam_negamax_rep0,1000,0,second,,graph_control,,,,,,0,1,4478,,,0.001792,や,58,7,,,0,,や,0,,,,,,,,,7,,,,,first,,,ろ,,,,7,11.076989283838545,,7,,ろ,65,,,False,,,7
D1000_seed0_graph_control_vs_beam_negamax_rep0,1000,0,second,False,beam_negamax,-907.0,1875,"{'0': 8, '1': 6, '2': 4, '3': 2, '4': 2}",6,0,0,1,3949,5,0.3110072953859344,0.062201,か,5,6,0.047620337223634124,869,457,5,か,849,0,0,20,20,39,19,19,33,2730,0.010984163382090628,6,6,6,second,0,0,や,0,0.0,caution,6,60.0,0.062138249981217086,6,881,や,58,104.28947368421052,0.35,False,-870.4986842105263,0.06220145907718688,8
D1000_seed0_graph_control_vs_beam_negamax_rep0,1000,0,second,,graph_control,,,,,,0,1,374,,,0.004645,に,34,20,,,0,,に,0,,,,,,,,,20,,,,,first,,,か,,,,20,13.786752488665524,,20,,か,5,,,False,,,9
D1000_seed0_graph_control_vs_beam_negamax_rep0,1000,0,second,False,beam_negamax,-309.5,2674,"{'0': 8, '1': 6, '2': 4, '3': 2, '4': 2}",8,0,0,1,2341,5,0.4512562497984618,0.090251,て,29,8,0.06931557692587376,1228,664,5,て,1243,0,0,9,9,12,8,8,11,3931,0.015736044151708484,10,10,13,second,0,0,に,0,0.0,normal,11,46.00125,0.09016845899168402,8,1347,に,34,0.0,0.0,False,-309.5,0.09025124995969236,10
D1000_seed0_graph_control_vs_beam_negamax_rep0,1000,0,second,,graph_control,,,,,,0,1,1974,,,0.002058,う,2,9,,,0,,う,0,,,,,,,,,9,,,,,first,,,て,,,,9,10.83920075933927,,9,,て,29,,,False,,,11
D1000_seed0_graph_control_vs_beam_negamax_rep0,1000,0,second,False,beam_negamax,-487.5,2535,"{'0': 8, '1': 6, '2': 4, '3': 2, '4': 2}",8,0,0,1,163,5,0.4113327054074034,0.082267,ち,27,8,0.06307122006546706,1216,644,5,ち,1204,0,0,9,9,23,8,8,18,3750,0.014424367807805538,10,10,10,second,0,0,う,0,0.0,caution,11,60.0,0.08219450002070516,8,1285,う,2,50.475,0.35,False,-469.83375,0.08226654108148068,12
D1000_seed0_graph_control_vs_beam_negamax_rep0,1000,0,second,,graph_control,,,,,,0,1,1856,,,0.002138,ず,20,9,,,0,,ず,0,,,,,,,,,9,,,,,first,,,ち,,,,9,13.38945855776345,,9,,ち,27,,,False,,,13
D1000_seed0_graph_control_vs_beam_negamax_rep0,1000,0,second,False,beam_negamax,-557.0,353,"{'0': 8, '1': 6, '2': 4, '3': 2, '4': 2}",1,0,0,1,1367,5,0.052059164736419916,0.010412,き,7,1,0.007723875227384269,134,81,5,き,152,0,0,11,11,26,10,10,20,507,0.0020122448913753033,1,1,1,second,0,0,ず,0,0.0,critical,1,30.0,0.010344750015065074,1,171,ず,20,65.41499999999999,1.5,False,-458.8775,0.010411832947283983,14
D1000_seed0_graph_control_vs_beam_negamax_rep0,1000,0,second,,graph_control,,,,,,1,2,539,,,0.002492,る,63,11,,,0,,る,0,,,,,,,,,11,,,,,first,,,き,,,,11,12.675256220008386,,11,,き,7,,,False,,,15
D1000_seed0_graph_control_vs_beam_negamax_rep0,1000,0,second,False,beam_negamax,-30.0,407,"{'0': 8, '1': 6, '2': 4, '3': 2, '4': 2}",2,0,0,1,4347,5,0.05767604510765523,0.011535,る,63,2,0.00847050198353827,139,85,5,る,185,0,0,1,1,1,1,1,1,593,0.002311288728378713,2,2,2,second,0,0,る,0,0.0,critical,2,150.0,0.011499542044475675,2,141,る,63,170.2,1.5,False,225.29999999999998,0.011535209021531045,16
D1000_seed0_graph_control_vs_beam_negamax_rep0,1000,0,second,,graph_control,,,,,,0,1,4339,,,0.000246,む,55,1,,,0,,む,0,,,,,,,,,1,,,,,first,,,る,,,,1,11.17675998208402,,1,,る,63,,,False,,,17
D1000_seed0_graph_control_vs_beam_negamax_rep0,1000,0,second,False,beam_negamax,-150.0,2367,"{'0': 8, '1': 6, '2': 4, '3': 2, '4': 2}",8,0,0,1,3798,5,0.2953008300391957,0.05906,や,58,8,0.04276587988715619,651,356,5,や,954,0,0,5,5,5,5,5,5,3333,0.012592195416800678,8,8,9,second,0,0,む,0,0.0,caution,9,145.63333333333335,0.05900262505747378,8,659,む,55,77.32,0.35,False,-122.938,0.05906016600783914,18
D1000_seed0_graph_control_vs_beam_negamax_rep0,1000,0,second,,graph_control,,,,,,0,1,3960,,,0.001168,ざ,16,5,,,0,,ざ,0,,,,,,,,,5,,,,,first,,,や,,,,5,11.737597942478686,,5,,や,58,,,False,,,19
D1000_seed0_graph_control_vs_beam_negamax_rep0,1000,0,second,False,beam_negamax,-877.0,1004,"{'0': 8, '1': 6, '2': 4, '3': 2, '4': 2}",4,0,0,1,1093,5,0.10202041536103934,0.020404,か,5,4,0.013768167002126575,175,134,5,か,370,0,0,19,19,38,18,18,32,1380,0.005143168615177274,3,3,4,second,0,0,ざ,0,0.0,danger,4,157.07333333333332,0.020316500100307167,4,367,ざ,16,101.578125,0.8,False,-795.7375,0.020404083072207868,20
D1000_seed0_graph_control_vs_beam_negamax_rep0,1000,0,second,,graph_control,,,,,,2,3,398,,,0.004076,や,58,19,,,0,,や,0,,,,,,,,,19,,,,,first,,,か,,,,19,11.690826685003817,,19,,か,5,,,False,,,21
D1000_seed0_graph_control_vs_beam_negamax_rep0,1000,0,second,False,beam_negamax,-239.5,1186,"{'0': 8, '1': 6, '2': 4, '3': 2, '4': 2}",4,0,0,1,3999,5,0.13867104542441666,0.027734,む,55,4,0.019344544387422502,266,180,5,む,480,0,0,8,8,9,7,7,8,1669,0.006443251972086728,4,4,4,second,0,0,や,0,0.0,danger,4,174.5875,0.027673125034198165,4,452,や,58,101.2125,0.8,False,-158.52999999999997,0.027734209084883332,22
D1000_seed0_graph_control_vs_beam_negamax_rep0,1000,0,second,,graph_control,,,,,,0,1,3801,,,0.001773,ら,61,8,,,0,,ら,0,,,,,,,,,8,,,,,first,,,む,,,,8,11.670256030921934,,8,,む,55,,,False,,,23
D1000_seed0_graph_control_vs_beam_negamax_rep0,1000,0,second,False,beam_negamax,1000000.0,748,"{'0': 8, '1': 6, '2': 4, '3': 2, '4': 2}",5,0,0,1,4211,5,0.07917999988421798,0.015836,る,63,5,0.010496833128854632,113,116,5,る,300,0,0,0,0,0,0,0,0,1054,0.004086002940312028,4,4,4,second,0,0,ら,0,0.0,danger,5,999999.0,0.015788624994456768,5,427,ら,61,0.0,0.0,False,1000000.0,0.015835999976843596,24
