dict_size,random_seed,char,start_count,end_count,total_count,start_rate,end_rate,total_rate
350,0,ふ,15,1,16,0.042857,0.002857,0.022857
350,0,ぶ,3,2,5,0.008571,0.005714,0.007143
350,0,ぷ,1,4,5,0.002857,0.011429,0.007143
350,0,へ,4,0,4,0.011429,0.000000,0.005714
350,0,べ,1,0,1,0.002857,0.000000,0.001429
350,0,ほ,4,1,5,0.011429,0.002857,0.007143
350,0,ぼ,1,0,1,0.002857,0.000000,0.001429
350,0,ま,6,3,9,0.017143,0.008571,0.012857
350,0,み,5,4,9,0.014286,0.011429,0.012857
350,0,む,3,5,8,0.008571,0.014286,0.011429
350,0,め,7,1,8,0.020000,0.002857,0.011429
350,0,も,2,1,3,0.005714,0.002857,0.004286
350,0,や,4,8,12,0.011429,0.022857,0.017143
350,0,ゆ,1,3,4,0.002857,0.008571,0.005714
350,0,よ,6,1,7,0.017143,0.002857,0.010000
350,0,ら,3,5,8,0.008571,0.014286,0.011429
350,0,り,5,5,10,0.014286,0.014286,0.014286
350,0,る,2,29,31,0.005714,0.082857,0.044286
350,0,れ,1,1,2,0.002857,0.002857,0.002857
350,0,ろ,3,2,5,0.008571,0.005714,0.007143
350,0,わ,4,1,5,0.011429,0.002857,0.007143
350,0,ん,0,40,40,0.000000,0.114286,0.057143
350,1,あ,14,6,20,0.040000,0.017143,0.028571
350,1,い,15,35,50,0.042857,0.100000,0.071429
350,1,う,8,42,50,0.022857,0.120000,0.071429
350,1,え,1,3,4,0.002857,0.008571,0.005714
350,1,お,10,1,11,0.028571,0.002857,0.015714
350,1,か,15,6,21,0.042857,0.017143,0.030000
350,1,が,5,0,5,0.014286,0.000000,0.007143
350,1,き,11,17,28,0.031429,0.048571,0.040000
350,1,ぎ,2,2,4,0.005714,0.005714,0.005714
350,1,く,4,28,32,0.011429,0.080000,0.045714
350,1,ぐ,1,3,4,0.002857,0.008571,0.005714
350,1,け,1,0,1,0.002857,0.000000,0.001429
350,1,げ,5,0,5,0.014286,0.000000,0.007143
350,1,こ,14,1,15,0.040000,0.002857,0.021429
350,1,ご,3,2,5,0.008571,0.005714,0.007143
350,1,さ,8,5,13,0.022857,0.014286,0.018571
350,1,ざ,1,0,1,0.002857,0.000000,0.001429
350,1,し,24,9,33,0.068571,0.025714,0.047143
350,1,じ,8,1,9,0.022857,0.002857,0.012857
350,1,す,8,11,19,0.022857,0.031429,0.027143
350,1,ず,0,2,2,0.000000,0.005714,0.002857
350,1,せ,8,1,9,0.022857,0.002857,0.012857
350,1,ぜ,5,0,5,0.014286,0.000000,0.007143
350,1,そ,3,0,3,0.008571,0.000000,0.004286
350,1,ぞ,1,0,1,0.002857,0.000000,0.001429
350,1,た,10,6,16,0.028571,0.017143,0.022857
350,1,だ,3,1,4,0.008571,0.002857,0.005714
350,1,ち,10,3,13,0.028571,0.008571,0.018571
350,1,つ,3,17,20,0.008571,0.048571,0.028571
350,1,て,2,3,5,0.005714,0.008571,0.007143
350,1,で,3,0,3,0.008571,0.000000,0.004286
350,1,と,10,12,22,0.028571,0.034286,0.031429
350,1,ど,4,6,10,0.011429,0.017143,0.014286
350,1,な,7,0,7,0.020000,0.000000,0.010000
350,1,に,4,2,6,0.011429,0.005714,0.008571
350,1,ね,5,2,7,0.014286,0.005714,0.010000
350,1,の,0,1,1,0.000000,0.002857,0.001429
350,1,は,11,3,14,0.031429,0.008571,0.020000
